run_id,timestamp,distance_km,sigma_r,sigma_s,R,Gamma,N_samples,mean_r,std_r,min_r,max_r,mean_Ti,std_Ti,min_Ti,max_Ti,T_eff
20260501_224107,2026-05-01 22:41:07,19.0000000000,99.4650019182,70.3323773471,0.4256987375,2.0000026122,200000,88.0790176033,46.1087003957,0.2386739165,350.3441131568,0.0000007992,0.0000863464,0.0000000000,0.0217922049,0.0000007992
