run_id,timestamp,distance_km,V_A,beta,I_AB,chi_BE,Delta,epsilon_total,n_block,N_block,SKR,SKR_clipped
20260501_224107,2026-05-01 22:41:07,19.0000000000,2.6000000000,0.9500000000,0.0000003723,0.0000005538,0.0203407541,0.0000000300,80000000,100000000,-0.0000002001,0.0000000000
