sample_id,distance_km,r_i,T_i
1289,19.0000000000,73.0643121326,0.0000000000
1290,19.0000000000,104.4877328948,0.0000000000
1291,19.0000000000,156.0580226586,0.0000000000
1292,19.0000000000,66.5125071573,0.0000000000
1293,19.0000000000,76.3161854323,0.0000000000
1294,19.0000000000,87.7451606669,0.0000000000
1295,19.0000000000,92.0786126504,0.0000000000
1296,19.0000000000,115.0574592451,0.0000000000
1297,19.0000000000,108.9868481795,0.0000000000
1298,19.0000000000,73.4883061331,0.0000000000
1299,19.0000000000,159.3947662601,0.0000000000
1300,19.0000000000,75.0326984391,0.0000000000
1301,19.0000000000,51.5943365182,0.0000000000
1302,19.0000000000,98.3217645470,0.0000000000
1303,19.0000000000,134.7362641158,0.0000000000
1304,19.0000000000,55.6229399694,0.0000000000
1305,19.0000000000,94.0929493091,0.0000000000
1306,19.0000000000,62.8656437958,0.0000000000
1307,19.0000000000,18.0505246500,0.0000000000
1308,19.0000000000,52.4569937396,0.0000000000
1309,19.0000000000,107.6302470704,0.0000000000
1310,19.0000000000,117.9124528034,0.0000000000
1311,19.0000000000,51.1853312504,0.0000000000
1312,19.0000000000,99.2218247030,0.0000000000
1313,19.0000000000,74.4953051825,0.0000000000
1314,19.0000000000,95.8432096791,0.0000000000
1315,19.0000000000,19.6285887543,0.0000000000
1316,19.0000000000,39.4499854718,0.0000000000
1317,19.0000000000,46.3343217990,0.0000000000
1318,19.0000000000,58.1793772317,0.0000000000
1319,19.0000000000,73.6143376620,0.0000000000
1320,19.0000000000,75.0896191486,0.0000000000
1321,19.0000000000,74.2845983896,0.0000000000
1322,19.0000000000,37.1691761917,0.0000000000
1323,19.0000000000,169.0954327722,0.0000000000
1324,19.0000000000,64.4084920115,0.0000000000
1325,19.0000000000,89.1320066519,0.0000000000
1326,19.0000000000,140.1095345333,0.0000000000
1327,19.0000000000,36.8004162016,0.0000000000
1328,19.0000000000,91.0013828720,0.0000000000
1329,19.0000000000,70.1780063481,0.0000000000
1330,19.0000000000,128.8631337522,0.0000000000
1331,19.0000000000,80.7482011950,0.0000000000
1332,19.0000000000,65.4136418523,0.0000000000
1333,19.0000000000,11.4895355478,0.0000000000
1334,19.0000000000,163.4989964220,0.0000000000
1335,19.0000000000,33.5944902491,0.0000000000
1336,19.0000000000,98.3502850618,0.0000000000
1337,19.0000000000,60.5854838756,0.0000000000
1338,19.0000000000,180.5552531239,0.0000000000
1339,19.0000000000,40.5894722846,0.0000000000
1340,19.0000000000,163.7417302460,0.0000000000
1341,19.0000000000,202.2861394807,0.0000000000
1342,19.0000000000,55.9099975162,0.0000000000
1343,19.0000000000,33.2328307503,0.0000000000
1344,19.0000000000,102.5476605548,0.0000000000
1345,19.0000000000,55.0080500294,0.0000000000
1346,19.0000000000,62.2797375509,0.0000000000
1347,19.0000000000,115.6877253517,0.0000000000
1348,19.0000000000,144.7942399570,0.0000000000
1349,19.0000000000,95.9182327691,0.0000000000
1350,19.0000000000,127.4799803111,0.0000000000
1351,19.0000000000,34.7629040130,0.0000000000
1352,19.0000000000,157.3936136094,0.0000000000
1353,19.0000000000,36.9123261828,0.0000000000
1354,19.0000000000,34.3722014501,0.0000000000
1355,19.0000000000,54.9623480127,0.0000000000
1356,19.0000000000,86.1091631180,0.0000000000
1357,19.0000000000,42.4879734246,0.0000000000
1358,19.0000000000,159.6728253364,0.0000000000
1359,19.0000000000,49.9583104123,0.0000000000
1360,19.0000000000,145.6883391054,0.0000000000
1361,19.0000000000,157.1620386057,0.0000000000
1362,19.0000000000,75.0085376263,0.0000000000
1363,19.0000000000,149.1009344374,0.0000000000
1364,19.0000000000,128.3367024161,0.0000000000
1365,19.0000000000,71.8687702624,0.0000000000
1366,19.0000000000,128.8217782448,0.0000000000
1367,19.0000000000,106.7795616580,0.0000000000
1368,19.0000000000,57.2630530935,0.0000000000
1369,19.0000000000,191.7698009166,0.0000000000
1370,19.0000000000,98.0072177008,0.0000000000
1371,19.0000000000,135.9132013856,0.0000000000
1372,19.0000000000,74.7063340455,0.0000000000
1373,19.0000000000,102.8795389743,0.0000000000
1374,19.0000000000,53.0050502771,0.0000000000
1375,19.0000000000,60.2300363428,0.0000000000
1376,19.0000000000,119.1143788080,0.0000000000
1377,19.0000000000,141.8544981150,0.0000000000
1378,19.0000000000,201.3996312903,0.0000000000
1379,19.0000000000,83.1919769562,0.0000000000
1380,19.0000000000,17.1230464389,0.0000000000
1381,19.0000000000,42.5957960041,0.0000000000
1382,19.0000000000,43.4820635579,0.0000000000
1383,19.0000000000,181.7176151994,0.0000000000
1384,19.0000000000,60.7949588363,0.0000000000
1385,19.0000000000,62.0734718612,0.0000000000
1386,19.0000000000,163.7682198330,0.0000000000
1387,19.0000000000,88.4894681083,0.0000000000
1388,19.0000000000,65.3356425152,0.0000000000
1389,19.0000000000,17.6661994578,0.0000000000
1390,19.0000000000,31.2408301414,0.0000000000
1391,19.0000000000,49.2625612408,0.0000000000
1392,19.0000000000,51.5001157538,0.0000000000
1393,19.0000000000,77.4886708082,0.0000000000
1394,19.0000000000,94.6611625451,0.0000000000
1395,19.0000000000,52.6663667553,0.0000000000
1396,19.0000000000,92.6230892496,0.0000000000
1397,19.0000000000,74.4784697205,0.0000000000
1398,19.0000000000,132.6868829279,0.0000000000
1399,19.0000000000,87.0721473004,0.0000000000
1400,19.0000000000,83.2132968010,0.0000000000
1401,19.0000000000,69.1379990240,0.0000000000
1402,19.0000000000,81.3184955363,0.0000000000
1403,19.0000000000,60.0814174017,0.0000000000
1404,19.0000000000,53.3512385605,0.0000000000
1405,19.0000000000,92.5633227463,0.0000000000
1406,19.0000000000,63.3941715175,0.0000000000
1407,19.0000000000,61.9284060832,0.0000000000
1408,19.0000000000,177.7282721306,0.0000000000
1409,19.0000000000,107.0427721809,0.0000000000
1410,19.0000000000,70.8755306465,0.0000000000
1411,19.0000000000,104.7250686818,0.0000000000
1412,19.0000000000,133.4269448432,0.0000000000
1413,19.0000000000,197.8783849341,0.0000000000
1414,19.0000000000,90.9046921100,0.0000000000
1415,19.0000000000,23.9539045714,0.0000000000
1416,19.0000000000,84.1992344118,0.0000000000
1417,19.0000000000,29.1675375387,0.0000000000
1418,19.0000000000,183.8916863825,0.0000000000
1419,19.0000000000,39.3202881050,0.0000000000
1420,19.0000000000,26.5765995375,0.0000000000
1421,19.0000000000,151.2169245738,0.0000000000
1422,19.0000000000,75.5466717808,0.0000000000
1423,19.0000000000,84.4786331992,0.0000000000
1424,19.0000000000,76.0891135139,0.0000000000
1425,19.0000000000,162.0315814568,0.0000000000
1426,19.0000000000,92.9078596463,0.0000000000
1427,19.0000000000,79.7519783795,0.0000000000
1428,19.0000000000,33.4805812144,0.0000000000
1429,19.0000000000,170.2125087171,0.0000000000
1430,19.0000000000,51.0041549170,0.0000000000
1431,19.0000000000,165.3538038711,0.0000000000
1432,19.0000000000,22.1013477299,0.0000000000
1433,19.0000000000,142.1527589835,0.0000000000
1434,19.0000000000,74.5190933952,0.0000000000
1435,19.0000000000,207.0679952484,0.0000000000
1436,19.0000000000,132.5535618640,0.0000000000
1437,19.0000000000,35.7633729669,0.0000000000
1438,19.0000000000,36.6498729289,0.0000000000
1439,19.0000000000,62.3978438407,0.0000000000
1440,19.0000000000,186.1467542714,0.0000000000
1441,19.0000000000,94.2377184656,0.0000000000
1442,19.0000000000,93.5027807107,0.0000000000
1443,19.0000000000,132.7792122821,0.0000000000
1444,19.0000000000,110.3213065932,0.0000000000
1445,19.0000000000,108.4717727567,0.0000000000
1446,19.0000000000,137.7695696286,0.0000000000
1447,19.0000000000,91.6027531560,0.0000000000
1448,19.0000000000,114.2670290028,0.0000000000
1449,19.0000000000,70.1265906165,0.0000000000
1450,19.0000000000,86.3407319762,0.0000000000
1451,19.0000000000,98.0595022444,0.0000000000
1452,19.0000000000,70.4759300059,0.0000000000
1453,19.0000000000,130.6129591035,0.0000000000
1454,19.0000000000,153.5109064428,0.0000000000
1455,19.0000000000,42.6524751524,0.0000000000
1456,19.0000000000,134.8875832517,0.0000000000
1457,19.0000000000,26.0225846586,0.0000000000
1458,19.0000000000,48.2692546023,0.0000000000
1459,19.0000000000,91.5443815152,0.0000000000
1460,19.0000000000,138.2354542583,0.0000000000
1461,19.0000000000,190.1304468828,0.0000000000
1462,19.0000000000,101.5706514660,0.0000000000
1463,19.0000000000,24.1953649006,0.0000000000
1464,19.0000000000,122.8770495504,0.0000000000
1465,19.0000000000,47.8819932457,0.0000000000
1466,19.0000000000,49.9028813963,0.0000000000
1467,19.0000000000,30.5836508149,0.0000000000
1468,19.0000000000,80.9579985258,0.0000000000
1469,19.0000000000,63.1701736951,0.0000000000
1470,19.0000000000,142.2411290571,0.0000000000
1471,19.0000000000,111.8520274315,0.0000000000
1472,19.0000000000,65.9021414778,0.0000000000
1473,19.0000000000,59.9017352351,0.0000000000
1474,19.0000000000,84.2779428002,0.0000000000
1475,19.0000000000,53.3223363440,0.0000000000
1476,19.0000000000,22.6684968275,0.0000000000
1477,19.0000000000,66.0680752744,0.0000000000
1478,19.0000000000,53.4935548781,0.0000000000
1479,19.0000000000,113.7374000466,0.0000000000
1480,19.0000000000,102.3102975572,0.0000000000
1481,19.0000000000,50.5348496813,0.0000000000
1482,19.0000000000,140.4175261096,0.0000000000
1483,19.0000000000,90.4316150238,0.0000000000
1484,19.0000000000,172.6530289512,0.0000000000
1485,19.0000000000,121.3280045205,0.0000000000
1486,19.0000000000,151.5839169254,0.0000000000
1487,19.0000000000,177.3257720165,0.0000000000
1488,19.0000000000,71.4421936018,0.0000000000
1489,19.0000000000,104.3573859603,0.0000000000
1490,19.0000000000,41.3917084182,0.0000000000
1491,19.0000000000,52.4708015695,0.0000000000
1492,19.0000000000,47.5666843935,0.0000000000
1493,19.0000000000,78.1864999082,0.0000000000
1494,19.0000000000,111.0427437827,0.0000000000
1495,19.0000000000,91.3737132813,0.0000000000
1496,19.0000000000,16.8211754253,0.0000000000
1497,19.0000000000,48.9773623931,0.0000000000
1498,19.0000000000,111.1822881181,0.0000000000
1499,19.0000000000,100.2369672596,0.0000000000
1500,19.0000000000,56.1858737668,0.0000000000
1501,19.0000000000,60.1206668271,0.0000000000
1502,19.0000000000,122.2044324472,0.0000000000
1503,19.0000000000,85.1550371114,0.0000000000
1504,19.0000000000,94.8304322686,0.0000000000
1505,19.0000000000,75.0587414108,0.0000000000
1506,19.0000000000,116.1353272181,0.0000000000
1507,19.0000000000,148.5243812867,0.0000000000
1508,19.0000000000,182.1555823321,0.0000000000
1509,19.0000000000,105.4252709112,0.0000000000
1510,19.0000000000,71.5010573245,0.0000000000
1511,19.0000000000,39.5619020894,0.0000000000
1512,19.0000000000,18.9911239716,0.0000000000
1513,19.0000000000,174.8855631639,0.0000000000
1514,19.0000000000,115.6008483554,0.0000000000
1515,19.0000000000,70.0787858818,0.0000000000
1516,19.0000000000,97.2607458713,0.0000000000
1517,19.0000000000,136.6987026796,0.0000000000
1518,19.0000000000,196.0657407822,0.0000000000
1519,19.0000000000,46.7869029543,0.0000000000
1520,19.0000000000,94.7303027482,0.0000000000
1521,19.0000000000,125.4803256262,0.0000000000
1522,19.0000000000,214.4525602301,0.0000000000
1523,19.0000000000,118.5500091138,0.0000000000
1524,19.0000000000,98.2886863531,0.0000000000
1525,19.0000000000,106.8180381012,0.0000000000
1526,19.0000000000,59.1194381187,0.0000000000
1527,19.0000000000,106.5714884479,0.0000000000
1528,19.0000000000,140.0513168263,0.0000000000
1529,19.0000000000,55.2837322576,0.0000000000
1530,19.0000000000,163.1940339291,0.0000000000
1531,19.0000000000,33.0086332255,0.0000000000
1532,19.0000000000,69.4517560642,0.0000000000
1533,19.0000000000,42.3438543258,0.0000000000
1534,19.0000000000,29.1010937798,0.0000000000
1535,19.0000000000,190.7294335356,0.0000000000
1536,19.0000000000,56.0474334407,0.0000000000
1537,19.0000000000,84.4438361869,0.0000000000
1538,19.0000000000,98.6054861455,0.0000000000
1539,19.0000000000,37.3054820504,0.0000000000
1540,19.0000000000,58.3839360770,0.0000000000
1541,19.0000000000,56.7719173259,0.0000000000
1542,19.0000000000,60.7242331209,0.0000000000
1543,19.0000000000,80.7578923096,0.0000000000
1544,19.0000000000,63.3432871368,0.0000000000
1545,19.0000000000,129.1260655598,0.0000000000
1546,19.0000000000,84.4763038008,0.0000000000
1547,19.0000000000,71.9275643631,0.0000000000
1548,19.0000000000,50.6608093653,0.0000000000
1549,19.0000000000,119.1974209314,0.0000000000
1550,19.0000000000,69.3818828398,0.0000000000
1551,19.0000000000,69.7171889703,0.0000000000
1552,19.0000000000,181.4827023190,0.0000000000
1553,19.0000000000,24.1921125066,0.0000000000
1554,19.0000000000,72.0679089573,0.0000000000
1555,19.0000000000,95.5971751208,0.0000000000
1556,19.0000000000,116.8684737302,0.0000000000
1557,19.0000000000,114.4063206400,0.0000000000
1558,19.0000000000,56.6854803584,0.0000000000
1559,19.0000000000,8.5620766640,0.0000000000
1560,19.0000000000,104.5740623428,0.0000000000
1561,19.0000000000,93.8910373072,0.0000000000
1562,19.0000000000,30.2038612832,0.0000000000
1563,19.0000000000,83.6388882736,0.0000000000
1564,19.0000000000,45.0839033073,0.0000000000
1565,19.0000000000,34.6463712140,0.0000000000
1566,19.0000000000,91.8720646853,0.0000000000
1567,19.0000000000,105.3169901868,0.0000000000
1568,19.0000000000,97.8554239056,0.0000000000
1569,19.0000000000,60.3483050678,0.0000000000
1570,19.0000000000,95.6996119453,0.0000000000
1571,19.0000000000,77.7193673027,0.0000000000
1572,19.0000000000,84.3670480091,0.0000000000
1573,19.0000000000,112.2294708909,0.0000000000
1574,19.0000000000,94.5863214723,0.0000000000
1575,19.0000000000,99.2598230725,0.0000000000
1576,19.0000000000,127.4523815698,0.0000000000
1577,19.0000000000,67.5865685669,0.0000000000
1578,19.0000000000,85.6636406529,0.0000000000
1579,19.0000000000,101.2369474672,0.0000000000
1580,19.0000000000,132.6940166669,0.0000000000
1581,19.0000000000,54.0874622248,0.0000000000
1582,19.0000000000,120.5077846672,0.0000000000
1583,19.0000000000,56.4947584958,0.0000000000
1584,19.0000000000,62.6894940082,0.0000000000
1585,19.0000000000,73.7695893504,0.0000000000
1586,19.0000000000,33.8945798692,0.0000000000
1587,19.0000000000,146.1096590132,0.0000000000
1588,19.0000000000,139.7311789297,0.0000000000
1589,19.0000000000,174.3003559270,0.0000000000
1590,19.0000000000,94.4021889635,0.0000000000
1591,19.0000000000,105.9924608553,0.0000000000
1592,19.0000000000,59.0846080952,0.0000000000
1593,19.0000000000,16.8559450318,0.0000000000
1594,19.0000000000,114.6608277380,0.0000000000
1595,19.0000000000,46.6370835861,0.0000000000
1596,19.0000000000,53.4349822360,0.0000000000
1597,19.0000000000,221.9706165714,0.0000000000
1598,19.0000000000,40.5094107231,0.0000000000
1599,19.0000000000,30.3222424353,0.0000000000
1600,19.0000000000,27.8293755467,0.0000000000
1601,19.0000000000,102.7802131474,0.0000000000
1602,19.0000000000,66.5188287492,0.0000000000
1603,19.0000000000,63.3191871089,0.0000000000
1604,19.0000000000,88.7871062300,0.0000000000
1605,19.0000000000,32.5442452875,0.0000000000
1606,19.0000000000,37.4183086941,0.0000000000
1607,19.0000000000,156.9748307777,0.0000000000
1608,19.0000000000,144.9109730250,0.0000000000
1609,19.0000000000,90.5864172810,0.0000000000
1610,19.0000000000,155.6935082658,0.0000000000
1611,19.0000000000,28.0282023090,0.0000000000
1612,19.0000000000,89.4333239570,0.0000000000
1613,19.0000000000,106.3692005051,0.0000000000
1614,19.0000000000,135.4197539823,0.0000000000
1615,19.0000000000,92.2467650674,0.0000000000
1616,19.0000000000,91.2771955126,0.0000000000
1617,19.0000000000,58.4101332481,0.0000000000
1618,19.0000000000,104.3305256571,0.0000000000
1619,19.0000000000,36.6117952708,0.0000000000
1620,19.0000000000,138.9707573116,0.0000000000
1621,19.0000000000,81.9572665388,0.0000000000
1622,19.0000000000,33.6509608080,0.0000000000
1623,19.0000000000,59.4857898149,0.0000000000
1624,19.0000000000,78.5577790759,0.0000000000
1625,19.0000000000,186.2717956340,0.0000000000
1626,19.0000000000,105.6194878437,0.0000000000
1627,19.0000000000,124.6441400513,0.0000000000
1628,19.0000000000,213.9910094557,0.0000000000
1629,19.0000000000,116.4362093218,0.0000000000
1630,19.0000000000,27.4116057339,0.0000000000
1631,19.0000000000,110.7369810850,0.0000000000
1632,19.0000000000,121.2109082559,0.0000000000
1633,19.0000000000,61.1181480071,0.0000000000
1634,19.0000000000,41.8547739615,0.0000000000
1635,19.0000000000,89.7869228920,0.0000000000
1636,19.0000000000,248.1308065550,0.0000000000
1637,19.0000000000,123.1578932382,0.0000000000
1638,19.0000000000,142.3552700828,0.0000000000
1639,19.0000000000,120.9953800170,0.0000000000
1640,19.0000000000,64.8128243851,0.0000000000
1641,19.0000000000,97.3586828094,0.0000000000
1642,19.0000000000,170.3030626205,0.0000000000
1643,19.0000000000,59.5848155663,0.0000000000
1644,19.0000000000,23.6678910041,0.0000000000
1645,19.0000000000,274.4705309490,0.0000000000
1646,19.0000000000,70.3195018566,0.0000000000
1647,19.0000000000,214.1135492936,0.0000000000
1648,19.0000000000,94.1574648792,0.0000000000
1649,19.0000000000,90.3787230362,0.0000000000
1650,19.0000000000,102.2796892065,0.0000000000
1651,19.0000000000,92.5185161836,0.0000000000
1652,19.0000000000,180.3199473156,0.0000000000
1653,19.0000000000,73.2159689923,0.0000000000
1654,19.0000000000,40.4324766845,0.0000000000
1655,19.0000000000,139.1288269004,0.0000000000
1656,19.0000000000,106.6274167926,0.0000000000
1657,19.0000000000,18.7543776427,0.0000000000
1658,19.0000000000,106.2342709557,0.0000000000
1659,19.0000000000,128.4083521479,0.0000000000
1660,19.0000000000,61.4222106365,0.0000000000
1661,19.0000000000,72.3459499730,0.0000000000
1662,19.0000000000,35.7591384699,0.0000000000
1663,19.0000000000,58.1675075552,0.0000000000
1664,19.0000000000,105.7511038354,0.0000000000
1665,19.0000000000,17.6043248499,0.0000000000
1666,19.0000000000,121.7477612763,0.0000000000
1667,19.0000000000,169.6607571665,0.0000000000
1668,19.0000000000,33.9478122900,0.0000000000
1669,19.0000000000,75.9228014044,0.0000000000
1670,19.0000000000,48.3650318445,0.0000000000
1671,19.0000000000,81.0484015711,0.0000000000
1672,19.0000000000,125.3062136523,0.0000000000
1673,19.0000000000,102.8700628730,0.0000000000
1674,19.0000000000,72.0588091826,0.0000000000
1675,19.0000000000,45.9225133420,0.0000000000
1676,19.0000000000,199.8671761338,0.0000000000
1677,19.0000000000,55.1535780009,0.0000000000
1678,19.0000000000,59.9072016118,0.0000000000
1679,19.0000000000,7.1472940242,0.0000000000
1680,19.0000000000,209.8644719888,0.0000000000
1681,19.0000000000,122.6883144124,0.0000000000
1682,19.0000000000,140.3987470268,0.0000000000
1683,19.0000000000,138.4730208404,0.0000000000
1684,19.0000000000,72.6422001767,0.0000000000
1685,19.0000000000,76.4405348611,0.0000000000
1686,19.0000000000,128.8749856763,0.0000000000
1687,19.0000000000,112.7656005829,0.0000000000
1688,19.0000000000,28.7831570856,0.0000000000
1689,19.0000000000,82.6318809222,0.0000000000
1690,19.0000000000,179.8614339355,0.0000000000
1691,19.0000000000,95.6680427035,0.0000000000
1692,19.0000000000,99.9919767212,0.0000000000
1693,19.0000000000,55.0803263729,0.0000000000
1694,19.0000000000,199.6198308985,0.0000000000
1695,19.0000000000,155.6051518979,0.0000000000
1696,19.0000000000,84.1914759835,0.0000000000
1697,19.0000000000,66.0847599939,0.0000000000
1698,19.0000000000,56.6993401626,0.0000000000
1699,19.0000000000,72.1816577577,0.0000000000
1700,19.0000000000,40.6131075582,0.0000000000
1701,19.0000000000,52.7435146474,0.0000000000
1702,19.0000000000,22.2116097171,0.0000000000
1703,19.0000000000,139.6811783721,0.0000000000
1704,19.0000000000,29.4770416007,0.0000000000
1705,19.0000000000,22.9369461342,0.0000000000
1706,19.0000000000,138.9377508784,0.0000000000
1707,19.0000000000,87.7103831363,0.0000000000
1708,19.0000000000,113.1257643025,0.0000000000
1709,19.0000000000,131.1316567140,0.0000000000
1710,19.0000000000,82.3576969548,0.0000000000
1711,19.0000000000,115.4965003105,0.0000000000
1712,19.0000000000,85.2830540480,0.0000000000
1713,19.0000000000,193.7406445278,0.0000000000
1714,19.0000000000,129.3358091029,0.0000000000
1715,19.0000000000,59.8449360042,0.0000000000
1716,19.0000000000,84.3048571812,0.0000000000
1717,19.0000000000,46.8393289276,0.0000000000
1718,19.0000000000,112.1614655292,0.0000000000
1719,19.0000000000,52.4710814235,0.0000000000
1720,19.0000000000,84.8086680647,0.0000000000
1721,19.0000000000,86.2306839083,0.0000000000
1722,19.0000000000,89.9534967819,0.0000000000
1723,19.0000000000,53.1303701493,0.0000000000
1724,19.0000000000,85.9686556608,0.0000000000
1725,19.0000000000,136.2312196960,0.0000000000
1726,19.0000000000,54.2439581234,0.0000000000
1727,19.0000000000,65.0508407263,0.0000000000
1728,19.0000000000,109.2753698121,0.0000000000
1729,19.0000000000,47.5893659922,0.0000000000
1730,19.0000000000,173.2750303093,0.0000000000
1731,19.0000000000,119.8680363227,0.0000000000
1732,19.0000000000,120.0618841470,0.0000000000
1733,19.0000000000,111.4350345477,0.0000000000
1734,19.0000000000,60.6888706194,0.0000000000
1735,19.0000000000,77.6529795258,0.0000000000
1736,19.0000000000,84.2395132829,0.0000000000
1737,19.0000000000,87.3082509973,0.0000000000
1738,19.0000000000,117.1005726965,0.0000000000
1739,19.0000000000,60.9246442085,0.0000000000
1740,19.0000000000,77.4781370276,0.0000000000
1741,19.0000000000,185.9812125502,0.0000000000
1742,19.0000000000,168.4789165920,0.0000000000
1743,19.0000000000,59.5112096776,0.0000000000
1744,19.0000000000,104.4503476326,0.0000000000
1745,19.0000000000,49.5679349072,0.0000000000
1746,19.0000000000,63.7352566711,0.0000000000
1747,19.0000000000,62.2176296509,0.0000000000
1748,19.0000000000,102.9761667703,0.0000000000
1749,19.0000000000,161.9570886582,0.0000000000
1750,19.0000000000,79.4133439381,0.0000000000
1751,19.0000000000,173.0782393352,0.0000000000
1752,19.0000000000,148.5018875595,0.0000000000
1753,19.0000000000,86.4161331563,0.0000000000
1754,19.0000000000,106.1992137774,0.0000000000
1755,19.0000000000,97.4084007299,0.0000000000
1756,19.0000000000,133.2441659456,0.0000000000
1757,19.0000000000,94.4302249242,0.0000000000
1758,19.0000000000,84.1115380299,0.0000000000
1759,19.0000000000,95.2251637783,0.0000000000
1760,19.0000000000,92.6871740259,0.0000000000
1761,19.0000000000,54.1058434382,0.0000000000
1762,19.0000000000,15.5621113857,0.0000000000
1763,19.0000000000,70.7802398512,0.0000000000
1764,19.0000000000,66.5129215944,0.0000000000
1765,19.0000000000,243.0494878566,0.0000000000
1766,19.0000000000,90.9845238244,0.0000000000
1767,19.0000000000,93.6632155274,0.0000000000
1768,19.0000000000,103.8011094940,0.0000000000
1769,19.0000000000,108.1862471452,0.0000000000
1770,19.0000000000,41.6912106819,0.0000000000
1771,19.0000000000,80.2023933071,0.0000000000
1772,19.0000000000,28.7033980177,0.0000000000
1773,19.0000000000,3.6962335574,0.0000000000
1774,19.0000000000,84.8035468217,0.0000000000
1775,19.0000000000,198.5771035772,0.0000000000
1776,19.0000000000,79.6770763684,0.0000000000
1777,19.0000000000,26.9848142730,0.0000000000
1778,19.0000000000,58.5128746485,0.0000000000
1779,19.0000000000,44.8490418754,0.0000000000
1780,19.0000000000,113.1006253858,0.0000000000
1781,19.0000000000,61.5697551349,0.0000000000
1782,19.0000000000,101.3802554692,0.0000000000
1783,19.0000000000,73.9756119710,0.0000000000
1784,19.0000000000,101.0421103946,0.0000000000
1785,19.0000000000,97.3520241626,0.0000000000
1786,19.0000000000,147.5215427823,0.0000000000
1787,19.0000000000,60.3580747555,0.0000000000
1788,19.0000000000,64.9148338751,0.0000000000
1789,19.0000000000,80.0708820447,0.0000000000
1790,19.0000000000,85.7050484438,0.0000000000
1791,19.0000000000,47.8635140066,0.0000000000
1792,19.0000000000,89.1545069159,0.0000000000
1793,19.0000000000,114.8412930417,0.0000000000
1794,19.0000000000,54.5128569775,0.0000000000
1795,19.0000000000,145.8416309564,0.0000000000
1796,19.0000000000,132.8397024038,0.0000000000
1797,19.0000000000,127.8322414260,0.0000000000
1798,19.0000000000,117.4281746766,0.0000000000
1799,19.0000000000,102.6957958920,0.0000000000
1800,19.0000000000,81.0243631128,0.0000000000
1801,19.0000000000,104.3217252861,0.0000000000
1802,19.0000000000,137.8560426714,0.0000000000
1803,19.0000000000,75.0895849696,0.0000000000
1804,19.0000000000,42.5201993178,0.0000000000
1805,19.0000000000,176.4721951217,0.0000000000
1806,19.0000000000,160.3512538834,0.0000000000
1807,19.0000000000,66.6891972453,0.0000000000
1808,19.0000000000,70.3711858004,0.0000000000
1809,19.0000000000,124.6867594032,0.0000000000
1810,19.0000000000,76.1806278969,0.0000000000
1811,19.0000000000,77.3642965059,0.0000000000
1812,19.0000000000,88.3927183426,0.0000000000
1813,19.0000000000,51.8413697012,0.0000000000
1814,19.0000000000,90.7179491454,0.0000000000
1815,19.0000000000,49.1803538644,0.0000000000
1816,19.0000000000,66.4906438872,0.0000000000
1817,19.0000000000,58.4108835320,0.0000000000
1818,19.0000000000,28.3187509452,0.0000000000
1819,19.0000000000,144.1042934414,0.0000000000
1820,19.0000000000,62.9098726028,0.0000000000
1821,19.0000000000,60.4466155174,0.0000000000
1822,19.0000000000,255.6091622273,0.0000000000
1823,19.0000000000,94.6063966144,0.0000000000
1824,19.0000000000,23.1689219764,0.0000000000
1825,19.0000000000,75.0356440151,0.0000000000
1826,19.0000000000,64.5083157587,0.0000000000
1827,19.0000000000,80.6865333943,0.0000000000
1828,19.0000000000,45.6587223614,0.0000000000
1829,19.0000000000,43.5055259407,0.0000000000
1830,19.0000000000,30.9244446082,0.0000000000
1831,19.0000000000,113.1056665484,0.0000000000
1832,19.0000000000,17.1129446281,0.0000000000
1833,19.0000000000,123.8122008175,0.0000000000
1834,19.0000000000,41.7148612768,0.0000000000
1835,19.0000000000,119.8664769738,0.0000000000
1836,19.0000000000,112.8699621063,0.0000000000
1837,19.0000000000,104.7817464246,0.0000000000
1838,19.0000000000,19.7081618329,0.0000000000
1839,19.0000000000,65.8996800623,0.0000000000
1840,19.0000000000,102.8293951462,0.0000000000
1841,19.0000000000,14.5233701614,0.0000000000
1842,19.0000000000,61.3097028271,0.0000000000
1843,19.0000000000,71.4745095135,0.0000000000
1844,19.0000000000,144.2106693745,0.0000000000
1845,19.0000000000,51.4851321539,0.0000000000
1846,19.0000000000,46.7397133651,0.0000000000
1847,19.0000000000,183.9352451535,0.0000000000
1848,19.0000000000,67.2470680731,0.0000000000
1849,19.0000000000,67.4063761966,0.0000000000
1850,19.0000000000,119.4247514086,0.0000000000
1851,19.0000000000,110.2513322885,0.0000000000
1852,19.0000000000,75.8227693570,0.0000000000
1853,19.0000000000,97.6970673641,0.0000000000
1854,19.0000000000,63.4627944827,0.0000000000
1855,19.0000000000,108.7123853988,0.0000000000
1856,19.0000000000,38.6594055845,0.0000000000
1857,19.0000000000,38.6880171930,0.0000000000
1858,19.0000000000,66.0013941630,0.0000000000
1859,19.0000000000,13.3106265072,0.0000000000
1860,19.0000000000,50.8574539511,0.0000000000
1861,19.0000000000,85.7264682885,0.0000000000
1862,19.0000000000,64.9875529920,0.0000000000
1863,19.0000000000,38.2042883120,0.0000000000
1864,19.0000000000,248.4369245321,0.0000000000
1865,19.0000000000,139.2750780348,0.0000000000
1866,19.0000000000,54.4995035100,0.0000000000
1867,19.0000000000,134.9194384588,0.0000000000
1868,19.0000000000,159.6058307634,0.0000000000
1869,19.0000000000,117.3298327897,0.0000000000
1870,19.0000000000,23.6529174911,0.0000000000
