run_id,timestamp,distance_km,visibility_km,lambda_nm,xi_km_inv,loss_db_per_km,L_link_km,eta_atm,loss_total_db,eta_sys,eta_geo,T0
20260501_224107,2026-05-01 22:41:07,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.9735122615,1.0000000000,0.0310421114,0.0310421114
