-3.656936681722274464e-19,1.103580121511047638e-18,1.770067173215775115e-06,-1.845163657210979037e-20,7.726127732856288892e-20,2.371825806464773981e-19,-3.032928587100788289e-04,-3.153436061942299538e-19,3.750496890884213027e-19,2.715557494423329219e-19,5.568685665201097632e-03,1.749755390105644548e-19,-8.828726354168567257e-20,5.417113744405323811e-20,-1.305752220417368198e-04,4.626695409274489418e-19,-6.240533594895123862e-20,1.255236407661163215e-19,2.621865003736532884e-06,7.830958521703650062e-20,-2.772577891599838900e-20,-6.898636119468194475e-20,-5.405561498555449908e-08,6.110899768915277603e-22,7.990932749635755336e-21
-2.256458219328353318e-20,5.377870189733476028e-19,4.847869664991335779e-19,2.448135915119104540e-06,-5.924657978316595169e-19,-2.718649678160560796e-19,8.982946716178990841e-19,-2.549150792530909958e-04,1.056734256568665035e-18,-2.549372298698181012e-19,1.749755390105644548e-19,3.619353746969449902e-03,-4.130848920938639419e-19,-7.914160434731925018e-19,1.277109213176348537e-19,-1.004998774891598264e-04,-9.103237360454350422e-20,2.089389376507656110e-19,9.555883493621244237e-20,2.301095653733370958e-06,6.295271037116405782e-20,4.520857296207490235e-20,-2.215331953058986533e-20,-5.078020661691148770e-08,-2.514575162135449639e-20
-1.486004295388128530e-08,-1.304310545667960860e-20,-5.446533895047027605e-19,9.128707583708642217e-19,2.798426466276225323e-06,-4.882771143663804572e-19,1.599016053625703932e-19,-6.960483776240403273e-19,-2.084801484244686888e-04,4.816559722324684308e-19,-8.828726354168567257e-20,-4.130848920938639419e-19,2.341219909722293442e-03,1.098555680933908203e-19,-4.379109631970877036e-19,2.987884283664660403e-20,-7.613253849367529165e-05,-1.260197034886731395e-19,2.512774678131526766e-20,-4.101192304459909801e-20,1.977475277153707803e-06,-7.594002032947269114e-20,1.937674781736056580e-20,1.113514351467086661e-21,-4.820789388328176815e-08
-6.026589475513885081e-20,2.645349656155769905e-08,-3.510141164943470096e-19,-2.189319976516124820e-19,7.157554373150169021e-19,3.155250904043566171e-06,-5.448887977117987842e-19,9.305441699127475558e-19,-2.740483815409814833e-19,-1.666543718356328888e-04,5.417113744405323811e-20,-7.914160434731925018e-19,1.098555680933908203e-19,1.507046646361551038e-03,4.213030384743605688e-21,1.041203232711311663e-19,-8.276585592679118224e-20,-5.684525678178030286e-05,-8.242512138059822153e-20,4.034556361535102841e-20,-5.621403928430302755e-21,1.668119464530985313e-06,3.018558073424235588e-20,1.928652330838310528e-20,-1.605557690134461759e-20
7.540117181955040257e-21,-6.617823449764821821e-20,-5.695433142885088657e-08,-2.956962804369267169e-19,3.742515577171225708e-19,1.763215874419640788e-19,3.297446178931571053e-06,-6.059039749767916320e-20,-1.112773285735572027e-19,1.109112517694440340e-18,-1.305752220417368198e-04,1.277109213176348537e-19,-4.379109631970877036e-19,4.213030384743605688e-21,9.652004819463322772e-04,-3.044683047351623397e-19,4.176805695697051364e-20,-8.250573816883750519e-20,-4.187467410331549827e-05,-6.886031838764092467e-20,-6.852248321029103459e-21,1.477393687868577763e-20,1.381321040805721560e-06,8.711002276188638387e-21,9.133367765701477471e-21
-4.806684490758377269e-20,5.284924578416936826e-20,-2.745291740311767461e-19,9.911723074532709460e-09,-1.980513550883412651e-19,3.197667231500886523e-19,-2.350041441840244818e-19,3.256198669804491131e-06,-3.471785148784402069e-19,-5.182516606084243640e-19,4.626695409274489418e-19,-1.004998774891598264e-04,2.987884283664660403e-20,1.041203232711311663e-19,-3.044683047351623397e-19,6.149606078318513736e-04,1.350301350996734850e-19,-6.294042798648235439e-20,-4.077348893985005886e-20,-3.045494811828017547e-05,-5.404206009736911178e-20,4.418354890919538837e-20,5.093067353762631664e-21,1.123065223916686207e-06,-2.363080526653539663e-21
-1.961736998962748108e-08,-2.325125324417046021e-20,3.496959007464267383e-20,-1.608203314231824385e-19,-2.258913962826946932e-08,-2.789723471722652190e-20,1.141731283579434898e-19,1.377900836938445433e-19,3.122231016161376088e-06,-2.788482153176582244e-20,-6.240533594895123862e-20,-9.103237360454350422e-20,-7.613253849367529165e-05,-8.276585592679118224e-20,4.176805695697051364e-20,1.350301350996734850e-19,3.897221963843125730e-04,5.733073937164975875e-20,4.136265296229570093e-20,-1.257704372256010358e-20,-2.188262380082137660e-05,-2.164595388276529582e-20,-2.856237855196003430e-20,3.239925095495993797e-21,8.976789906804255016e-07
1.210317092068368981e-20,3.105544637268637624e-08,5.533734182845445866e-20,5.969240060556085359e-20,-1.251997378602792747e-19,-4.765609171175871435e-08,-1.047301693196039162e-20,-2.411083514199783340e-19,2.160188843887252050e-19,2.907305955714317068e-06,1.255236407661163215e-19,2.089389376507656110e-19,-1.260197034886731395e-19,-5.684525678178030286e-05,-8.250573816883750519e-20,-6.294042798648235439e-20,5.733073937164975875e-20,2.456319172769389826e-04,-6.767945848844591538e-20,6.993123813168051819e-21,-1.285995645571814492e-20,-1.554265535063494976e-05,3.983764110939392843e-20,-3.222405673220491145e-20,5.121708482472280247e-21
-1.210152559090265059e-20,-2.015133717588042192e-21,-1.787647640504676496e-08,-5.850568174672680569e-20,6.790011517555646564e-20,-1.250536190946141526e-19,-3.978795782568084959e-08,-6.383553557220803108e-20,3.338637495853425007e-21,5.531298107804780863e-20,2.621865003736532884e-06,9.555883493621244237e-20,2.512774678131526766e-20,-8.242512138059822153e-20,-4.187467410331549827e-05,-4.077348893985005886e-20,4.136265296229570093e-20,-6.767945848844591538e-20,1.539498226212297467e-04,3.271590684099646082e-20,-1.967524646739687027e-20,-1.444890740453428927e-20,-1.091734610112598504e-05,2.605685653290666942e-20,-3.596868303711438139e-21
2.724624704819370601e-22,-9.869696490089952224e-21,4.812920049554901120e-20,-5.243842716771203543e-09,-3.730240017713595176e-20,6.023551009272147629e-20,-1.375234288412068043e-19,-3.869218634321569853e-08,-5.768457554694857072e-20,2.771559623442537304e-20,7.830958521703650062e-20,2.301095653733370958e-06,-4.101192304459909801e-20,4.034556361535102841e-20,-6.886031838764092467e-20,-3.045494811828017547e-05,-1.257704372256010358e-20,6.993123813168051819e-21,3.271590684099646082e-20,9.593569051265232869e-05,-5.587501640219132815e-21,1.082522789698173246e-20,1.254984854433528890e-20,-7.585493307094114694e-06,5.839827269964751894e-21
-1.819649133861025558e-08,1.223497241490586568e-20,-3.518622622943620182e-20,4.388046861748433433e-20,9.273412843089001739e-09,-4.187677509752489265e-20,3.474581491621732083e-20,-6.305808129275392750e-20,-4.856063229055039534e-08,-1.935183486962680593e-20,-2.772577891599838900e-20,6.295271037116405782e-20,1.977475277153707803e-06,-5.621403928430302755e-21,-6.852248321029103459e-21,-5.404206009736911178e-20,-2.188262380082137660e-05,-1.285995645571814492e-20,-1.967524646739687027e-20,-5.587501640219132815e-21,5.943395438428821756e-05,1.357654285881411940e-20,4.789860145350301430e-21,4.543623940984220279e-21,-5.214184709065198982e-06
3.693302864530616479e-22,1.378787085329101927e-08,-1.469154762027640493e-20,8.602318295820779659e-21,-6.266844048012695244e-21,2.981326733536294513e-09,-2.281691662260287557e-20,3.215281094860644756e-20,1.427746382224049985e-20,-5.490498586736578074e-08,-6.898636119468194475e-20,4.520857296207490235e-20,-7.594002032947269114e-20,1.668119464530985313e-06,1.477393687868577763e-20,4.418354890919538837e-20,-2.164595388276529582e-20,-1.554265535063494976e-05,-1.444890740453428927e-20,1.082522789698173246e-20,1.357654285881411940e-20,3.660166298108013443e-05,2.055695687384859679e-21,-7.546129739866502728e-21,1.295064340051137309e-21
6.910206311575750879e-22,-3.190692500009892442e-21,2.845141452261489882e-09,1.333974872055081829e-20,-1.373242892316427218e-20,9.319431393692419465e-22,-3.303510159187215421e-09,-2.980151268275218629e-21,-7.320972392116933532e-20,1.968792715240827099e-20,-5.405561498555449908e-08,-2.215331953058986533e-20,1.937674781736056580e-20,3.018558073424235588e-20,1.381321040805721560e-06,5.093067353762631664e-21,-2.856237855196003430e-20,3.983764110939392843e-20,-1.091734610112598504e-05,1.254984854433528890e-20,4.789860145350301430e-21,2.055695687384859679e-21,2.240531921880818258e-05,1.314800352478769704e-21,8.097823829694020656e-22
7.445010936980252768e-22,9.202443758311303340e-22,-4.655036873971884461e-21,-5.886079295771762271e-09,1.040167905700989769e-22,2.961181422024725487e-21,1.979837611679545489e-20,-1.571302811224477579e-09,1.242854344656440897e-21,-1.812327250021644612e-20,6.110899768915277603e-22,-5.078020661691148770e-08,1.113514351467086661e-21,1.928652330838310528e-20,8.711002276188638387e-21,1.123065223916686207e-06,3.239925095495993797e-21,-3.222405673220491145e-20,2.605685653290666942e-20,-7.585493307094114694e-06,4.543623940984220279e-21,-7.546129739866502728e-21,1.314800352478769704e-21,1.363232885436200469e-05,-3.999893244311253242e-21
-1.080568357119467363e-08,3.591354021707832916e-23,2.356165080817426757e-21,-7.131364073722217341e-21,-2.148579075313658775e-09,-1.722121436306629962e-20,2.615737384366949936e-21,-2.371365724481796971e-21,1.866054518234577842e-09,4.639909198118974030e-22,7.990932749635755336e-21,-2.514575162135449639e-20,-4.820789388328176815e-08,-1.605557690134461759e-20,9.133367765701477471e-21,-2.363080526653539663e-21,8.976789906804255016e-07,5.121708482472280247e-21,-3.596868303711438139e-21,5.839827269964751894e-21,-5.214184709065198982e-06,1.295064340051137309e-21,8.097823829694020656e-22,-3.999893244311253242e-21,8.244262136149068342e-06
