3.283353862536859680e-01,1.029266869785100034e-17,-1.530395663580144500e-17,5.079556268713488293e-18,-2.129163794579783098e-04,-3.110421338075019349e-18,4.275652371581855920e-18,4.169886278286162392e-19,5.574233778435106061e-07,8.614239396717414490e-19,-3.656936681722274464e-19,-2.256458219328353318e-20,-1.486004295388128530e-08,-6.026589475513885081e-20,7.540117181955040257e-21,-4.806684490758377269e-20,-1.961736998962748108e-08,1.210317092068368981e-20,-1.210152559090265059e-20,2.724624704819370601e-22,-1.819649133861025558e-08,3.693302864530616479e-22,6.910206311575750879e-22,7.445010936980252768e-22,-1.080568357119467363e-08,-1.415201476163963804e-22,7.090052250820257240e-23,7.920066593496786845e-23,-4.372293075450228361e-09,-4.575234474768360441e-23,1.152317423671530521e-23,-1.350070061821943931e-23,-1.253400427075669504e-09,4.122167410520454295e-24,-1.877511879561799257e-24,9.059719781367441136e-25,-2.598490778968563006e-10,-5.844576338141673928e-25,9.681775477035695867e-26,-1.440661511428069127e-25,-3.895963413795931105e-11,2.438111445648786254e-26,-8.026942810234278808e-27,-5.972940462566577394e-27,-4.088572888084620668e-12,-1.431844172734356818e-27,3.094678433163653422e-27,-1.585987131391355872e-27,-2.651424320245011215e-13,5.766850551077588060e-28
1.029266869785100034e-17,2.221612239293218050e-01,-3.529256664574788845e-18,-2.779065719967910755e-18,2.399422612126954875e-18,-3.262431949093260787e-04,-7.820905207029847332e-18,2.914625075119365601e-18,2.865285762329185765e-19,1.185371054488616188e-06,1.103580121511047638e-18,5.377870189733476028e-19,-1.304310545667960860e-20,2.645349656155769905e-08,-6.617823449764821821e-20,5.284924578416936826e-20,-2.325125324417046021e-20,3.105544637268637624e-08,-2.015133717588042192e-21,-9.869696490089952224e-21,1.223497241490586568e-20,1.378787085329101927e-08,-3.190692500009892442e-21,9.202443758311303340e-22,3.591354021707832916e-23,1.079166765694493470e-09,-3.464241742625576938e-22,-1.117804914694891417e-22,2.040382510199833235e-22,-1.954940326957616777e-09,-8.263521656215065412e-23,3.097773077869356361e-23,-3.025890059381822501e-23,-1.146081267571312427e-09,8.838618808276324185e-24,-4.560314315377506637e-24,5.373022344464411823e-24,-3.435814973182295607e-10,-4.715253604915929115e-25,3.914749165914930042e-25,-3.374827564259240776e-25,-6.568133154143282666e-11,-8.599465172451580278e-26,-1.858364156040570002e-26,5.248869689567498814e-26,-8.251835281551349014e-12,-8.188191306919441366e-27,9.666462187095364142e-27,-4.958607086896263112e-27,-6.241732809274720918e-13
-1.530395663580144500e-17,-3.529256664574788845e-18,1.497991766738363262e-01,-1.591601561866210445e-17,5.733231004223276184e-18,5.415807705079636725e-18,-3.859482043356863906e-04,-2.581866020493163166e-18,3.712796785352457153e-19,3.074503736963305663e-19,1.770067173215775115e-06,4.847869664991335779e-19,-5.446533895047027605e-19,-3.510141164943470096e-19,-5.695433142885088657e-08,-2.745291740311767461e-19,3.496959007464267383e-20,5.533734182845445866e-20,-1.787647640504676496e-08,4.812920049554901120e-20,-3.518622622943620182e-20,-1.469154762027640493e-20,2.845141452261489882e-09,-4.655036873971884461e-21,2.356165080817426757e-21,8.200645902055638591e-22,4.115066668949228529e-09,1.389535260885662973e-22,-2.540369276697455494e-23,4.458530973741843489e-22,5.744553887382814954e-10,-1.470854979411761923e-22,3.605865384786420208e-23,-5.058572921312453865e-23,-4.993077046337371612e-10,1.423082846862700695e-23,-9.806170918211849162e-24,1.642396966187020874e-24,-2.860560497399656672e-10,-1.307839379953366173e-24,7.053449486569534557e-25,-1.189825591317076502e-25,-7.465954668456043213e-11,-6.602223434827529366e-27,-1.211814002681311665e-26,7.883190563867381229e-26,-1.152860536747659992e-11,8.595231208061839379e-27,8.191815971204802287e-27,-2.677665083256283790e-27
5.079556268713488293e-18,-2.779065719967910755e-18,-1.591601561866210445e-17,1.006451931764719282e-01,4.405598740954649029e-18,-1.253254430928043079e-17,6.389942312862598332e-19,-4.012231655213196091e-04,1.995926191417502256e-19,-6.816414517915592026e-19,-1.845163657210979037e-20,2.448135915119104540e-06,9.128707583708642217e-19,-2.189319976516124820e-19,-2.956962804369267169e-19,9.911723074532709460e-09,-1.608203314231824385e-19,5.969240060556085359e-20,-5.850568174672680569e-20,-5.243842716771203543e-09,4.388046861748433433e-20,8.602318295820779659e-21,1.333974872055081829e-20,-5.886079295771762271e-09,-7.131364073722217341e-21,1.583083288552637502e-21,9.401930573656655085e-22,8.095024924232629042e-10,1.065894592529464756e-22,-7.675402041226214813e-22,2.058266402059244946e-22,1.156145171956318725e-09,-7.636631890725327684e-23,6.327802925830785179e-23,-4.665816431542826950e-23,6.550628670314362931e-11,1.713450101793775279e-23,-3.962542404131396532e-24,5.763788143739713515e-24,-1.543479903103148214e-10,-1.766725586369604745e-24,-3.504562019946645618e-26,-8.931485141064558713e-25,-6.454582663694549284e-11,6.733913902192862024e-27,-1.932464125619748921e-25,1.265239214742007941e-25,-1.277604626204283260e-11,1.031189114543591369e-27,-2.611059073960454998e-27
-2.129163794579783098e-04,2.399422612126954875e-18,5.733231004223276184e-18,4.405598740954649029e-18,6.737037816070551299e-02,1.421331948117173620e-17,4.835010768059833966e-18,-1.226898670639071672e-18,-3.849307270267911078e-04,-3.270005688981624596e-18,7.726127732856288892e-20,-5.924657978316595169e-19,2.798426466276225323e-06,7.157554373150169021e-19,3.742515577171225708e-19,-1.980513550883412651e-19,-2.258913962826946932e-08,-1.251997378602792747e-19,6.790011517555646564e-20,-3.730240017713595176e-20,9.273412843089001739e-09,-6.266844048012695244e-21,-1.373242892316427218e-20,1.040167905700989769e-22,-2.148579075313658775e-09,-8.852563245723691362e-21,1.483735446841973673e-21,-3.113754186910296690e-21,-1.498548415754350081e-09,1.049717702780579725e-21,-3.054959796758614341e-22,2.601841500651822570e-22,4.878989962120842028e-10,-6.389372748722524394e-23,2.913338823745952854e-23,-2.233913508572595049e-23,2.752450488152443871e-10,1.101771418519064613e-23,-5.254901421460550822e-24,7.416293573566236435e-24,-3.096812778837446357e-11,-2.664328009146938449e-24,6.123986147720505283e-25,-7.177174844836548557e-25,-4.294077977787930362e-11,-1.196228676677142302e-26,-4.294804293210897779e-26,5.964695633511853412e-26,-1.178143041779359570e-11,-2.069852686164151826e-26
-3.110421338075019349e-18,-3.262431949093260787e-04,5.415807705079636725e-18,-1.253254430928043079e-17,1.421331948117173620e-17,4.492481992290130871e-02,-7.422308130376422431e-18,4.289898113631175586e-18,-6.968368552891457958e-20,-3.488620078504192298e-04,2.371825806464773981e-19,-2.718649678160560796e-19,-4.882771143663804572e-19,3.155250904043566171e-06,1.763215874419640788e-19,3.197667231500886523e-19,-2.789723471722652190e-20,-4.765609171175871435e-08,-1.250536190946141526e-19,6.023551009272147629e-20,-4.187677509752489265e-20,2.981326733536294513e-09,9.319431393692419465e-22,2.961181422024725487e-21,-1.722121436306629962e-20,2.114738503353400974e-09,-5.113140528496599140e-21,3.028074717471098395e-21,1.567533293197859737e-22,-1.123641152550293589e-09,1.120247247738711788e-21,-2.881232393904436019e-23,1.275773118956304730e-22,-1.912664973271171710e-10,-1.739585970773788404e-23,-1.097170250823535813e-23,-3.661884433426884591e-23,2.065008776010469783e-10,1.497716799611956947e-23,3.891902510491581261e-25,6.877716934327410708e-24,3.846542072476651808e-11,1.688949620356375833e-24,-1.875655165533297403e-25,-1.062903295085739096e-25,-1.997648732132395999e-11,-3.507196698522096386e-26,-1.275766767016373437e-25,-3.560444809624514683e-26,-9.169490648669225439e-12
4.275652371581855920e-18,-7.820905207029847332e-18,-3.859482043356863906e-04,6.389942312862598332e-19,4.835010768059833966e-18,-7.422308130376422431e-18,2.983933809878557344e-02,3.309550628016264490e-18,-1.176279213517913497e-18,6.140096857221461000e-19,-3.032928587100788289e-04,8.982946716178990841e-19,1.599016053625703932e-19,-5.448887977117987842e-19,3.297446178931571053e-06,-2.350041441840244818e-19,1.141731283579434898e-19,-1.047301693196039162e-20,-3.978795782568084959e-08,-1.375234288412068043e-19,3.474581491621732083e-20,-2.281691662260287557e-20,-3.303510159187215421e-09,1.979837611679545489e-20,2.615737384366949936e-21,5.844550975376102554e-21,1.807838943548958517e-09,-2.384983546298701419e-21,-1.544694413827785305e-21,-1.904888138391800170e-21,5.961125775727671320e-11,3.122238887661484393e-23,-2.935698951078118690e-22,5.236958511126624397e-23,-3.684231910088594594e-10,-5.427912706199319222e-23,-3.961465158216079184e-23,-3.744226681346940068e-23,5.427696537923368088e-11,-1.955933282841185511e-25,-6.539861481273217861e-24,3.148608930001212375e-24,5.292135708313447366e-11,1.537016587732619402e-26,-1.388298089014801875e-24,-4.962850172490220630e-25,-2.874270190341907572e-12,-1.111378797711570272e-25,6.479029650912107683e-26,-9.628915095218192198e-26
4.169886278286162392e-19,2.914625075119365601e-18,-2.581866020493163166e-18,-4.012231655213196091e-04,-1.226898670639071672e-18,4.289898113631175586e-18,3.309550628016264490e-18,1.973913004436412752e-02,-4.721745642606376566e-20,8.586255982051149525e-19,-3.153436061942299538e-19,-2.549150792530909958e-04,-6.960483776240403273e-19,9.305441699127475558e-19,-6.059039749767916320e-20,3.256198669804491131e-06,1.377900836938445433e-19,-2.411083514199783340e-19,-6.383553557220803108e-20,-3.869218634321569853e-08,-6.305808129275392750e-20,3.215281094860644756e-20,-2.980151268275218629e-21,-1.571302811224477579e-09,-2.371365724481796971e-21,-8.279614297793924598e-21,-5.338089090780764922e-22,-1.761078190935163752e-10,-5.017409938396968007e-22,3.833500729109607287e-21,-6.289798907178747014e-22,5.715875182888155029e-10,6.196148748390019047e-22,-4.972664352227659461e-22,1.467679500696037525e-22,-1.957628424875725424e-10,-2.592499857143849661e-24,3.628851484081088969e-23,-3.327877255168325220e-23,-4.779706563367530943e-11,3.866737411016487378e-24,-2.652972205715471833e-24,7.349974826125211193e-25,3.573413503260353527e-11,8.094375530727966773e-25,5.261674669454602783e-25,-2.777105930740049960e-25,5.972794818479588067e-12,1.793869698472580846e-26,1.728144081434303146e-25
5.574233778435106061e-07,2.865285762329185765e-19,3.712796785352457153e-19,1.995926191417502256e-19,-3.849307270267911078e-04,-6.968368552891457958e-20,-1.176279213517913497e-18,-4.721745642606376566e-20,1.300279621963454195e-02,-1.008870517560001222e-18,3.750496890884213027e-19,1.056734256568665035e-18,-2.084801484244686888e-04,-2.740483815409814833e-19,-1.112773285735572027e-19,-3.471785148784402069e-19,3.122231016161376088e-06,2.160188843887252050e-19,3.338637495853425007e-21,-5.768457554694857072e-20,-4.856063229055039534e-08,1.427746382224049985e-20,-7.320972392116933532e-20,1.242854344656440897e-21,1.866054518234577842e-09,5.269535563504120972e-21,-5.064846619677420723e-21,8.087494240253738712e-21,-9.782051698529751260e-10,-3.105222186059231936e-21,1.163700191389996453e-21,-1.653662660375489556e-21,3.636448864529434631e-10,8.543973235251112651e-22,-2.349292465146007028e-22,-6.039041987296588714e-23,1.643579470362616197e-11,-3.552479207747954994e-23,3.685671561116524903e-23,-2.743973772720767464e-24,-6.975606382199235042e-11,6.240205304660291786e-24,2.157746417510991312e-24,2.490932437874833949e-24,1.174622967969130995e-11,-4.869606813493097034e-25,-6.512632640438278076e-25,-2.105785300396968913e-25,7.953996803185077533e-12,-4.001102511280971877e-26
8.614239396717414490e-19,1.185371054488616188e-06,3.074503736963305663e-19,-6.816414517915592026e-19,-3.270005688981624596e-18,-3.488620078504192298e-04,6.140096857221461000e-19,8.586255982051149525e-19,-1.008870517560001222e-18,8.528364348603925324e-03,2.715557494423329219e-19,-2.549372298698181012e-19,4.816559722324684308e-19,-1.666543718356328888e-04,1.109112517694440340e-18,-5.182516606084243640e-19,-2.788482153176582244e-20,2.907305955714317068e-06,5.531298107804780863e-20,2.771559623442537304e-20,-1.935183486962680593e-20,-5.490498586736578074e-08,1.968792715240827099e-20,-1.812327250021644612e-20,4.639909198118974030e-22,2.533548134272939539e-09,-2.149568872928711731e-21,-6.910291889904022228e-21,-1.004685675824790514e-22,-5.192241814421215698e-10,-1.546588991988031181e-21,1.630546596508195981e-21,-3.383339856603879941e-22,-9.226551902996807490e-12,1.628324523830437558e-22,1.022399533573244241e-22,1.096026933407245205e-22,1.077426221316355152e-10,-8.333359995331586035e-23,-1.837865475163576632e-23,-9.374494831509932355e-24,-4.313142730066169660e-11,-2.981136915266412453e-24,1.323051032962577841e-24,2.232009356119572570e-24,-4.680256582274144451e-12,5.715644357124527775e-25,3.317977749707364852e-25,5.425722197237701517e-25,6.053959864770545053e-12
