parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_beta_I_AB,std_beta_I_AB,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,ci95_low,ci95_high,repetitions,ncut
aperture_radius,0.1,m,Uniform QAM,0.029761338140004395,0.0019017050898761233,0.025581695255533766,0.0015933735533691512,0.02827327123300417,0.0018066198353823154,0.002691575977470414,0.00021700206959779424,0.002692377552240032,0.00021696352426211427,0.0024229817552403553,0.0029617733492397088,5,150
aperture_radius,0.1,m,Maxwell-Boltzmann QAM,0.029756012727730947,0.0019236413944926061,0.02054308548541378,0.0012980045338981262,0.028268212091344398,0.0018274593247679738,0.007725126605930617,0.0005301505438240744,0.007725126605930617,0.0005301505438240744,0.007066857762036116,0.008383395449825118,5,150
aperture_radius,0.1,m,Binomial QAM,0.029757160895471885,0.0019264743062870592,0.020609681706822685,0.0013020287063347544,0.028269302850698286,0.001830150590972705,0.007659621143875602,0.0005288860539390518,0.007659621143875602,0.0005288860539390518,0.007002922371547426,0.008316319916203777,5,150
aperture_radius,0.1,m,GS,0.02976134218861487,0.0019017020707977827,0.025206198446931682,0.0015717151751135955,0.028273275079184125,0.0018066169672578969,0.0030670766322524394,0.00023809362217584216,0.0030672627829479286,0.00023809408139901367,0.0027716299338893763,0.003362895632006481,5,150
aperture_radius,0.1,m,PS,0.02975601272773174,0.001923641394492578,0.020543085485415565,0.001298004533898199,0.028268212091345148,0.001827459324767948,0.007725126605929585,0.0005301505438239762,0.007725126605929585,0.0005301505438239762,0.007066857762035205,0.008383395449823965,5,150
aperture_radius,0.1,m,PS+GS,0.029756011588416936,0.0019236350511579055,0.02053106536597132,0.0012972770955504886,0.028268211008996087,0.0018274532986000123,0.007737145643024768,0.0005308699345178611,0.007737145643024768,0.0005308699345178611,0.007077983557605149,0.008396307728444387,5,150
aperture_radius,0.11,m,Uniform QAM,0.03716111879198462,0.0010408296234536252,0.031732592757320724,0.0008590241410102922,0.03530306285238537,0.0009887881422809446,0.0035704700950646554,0.000134067557281521,0.003571110509333195,0.00013419046660932219,0.003404491038042235,0.003737729980624155,5,150
aperture_radius,0.11,m,Maxwell-Boltzmann QAM,0.037125398419716335,0.0010612162537516016,0.025554388693272416,0.0007014077511889621,0.03526912849873051,0.0010081554410640227,0.009714739805458093,0.0003075693626516322,0.009714739805458093,0.0003075693626516322,0.009332842000903082,0.010096637610013103,5,150
aperture_radius,0.11,m,Binomial QAM,0.03711840405991442,0.0010606638461805194,0.025636550237678614,0.0007035480360800939,0.0352624838569187,0.0010076306538714956,0.009625933619240086,0.00030506085155587953,0.009625933619240086,0.00030506085155587953,0.009247150542601766,0.010004716695878406,5,150
aperture_radius,0.11,m,GS,0.03716113966249572,0.001040820021207632,0.03127366155577191,0.000847441628756701,0.035303082679370934,0.000988779020147248,0.004029421123599027,0.00014500076214956048,0.004029569749158157,0.0001450491772110136,0.0038494674078461627,0.004209672090470151,5,150
aperture_radius,0.11,m,PS,0.0371253984197171,0.0010612162537516601,0.02555438869327454,0.0007014077511889198,0.03526912849873124,0.0010081554410640745,0.009714739805456703,0.00030756936265172673,0.009714739805456703,0.00030756936265172673,0.009332842000901577,0.01009663761001183,5,150
aperture_radius,0.11,m,PS+GS,0.03712540067025098,0.001061211531481187,0.025539554551203124,0.0007010209132857387,0.035269130636738436,0.0010081509549071243,0.009729576085535312,0.0003079497594592216,0.009729576085535312,0.0003079497594592216,0.009347205955959286,0.010111946215111337,5,150
aperture_radius,0.12,m,Uniform QAM,0.0428366771788232,0.0026006516272102406,0.0364393137245038,0.0021776553433371848,0.04069484331988204,0.0024706190458497292,0.004255529595378249,0.0002949193879142521,0.004255999038943474,0.00029478917817740106,0.00388996992934052,0.004622028148546429,5,150
aperture_radius,0.12,m,Maxwell-Boltzmann QAM,0.042820028784411567,0.0026043290244230086,0.029394579320301335,0.0017702915606304362,0.040679027345190986,0.00247411257320186,0.011284448024889654,0.0007046211981427144,0.011284448024889654,0.0007046211981427144,0.010409545250784642,0.012159350798994665,5,150
aperture_radius,0.12,m,Binomial QAM,0.04281500816604385,0.0026088966240734473,0.029488677975997978,0.0017758283921274173,0.040674257757741646,0.002478451792869776,0.011185579781743666,0.0007033700679626093,0.011185579781743666,0.0007033700679626093,0.010312230490940356,0.012058929072546975,5,150
aperture_radius,0.12,m,GS,0.04283669850220119,0.0026006502498782313,0.03591724281070889,0.0021477489755964757,0.04069486357709112,0.002470617737384324,0.004777620766382236,0.00032456344687043436,0.004777723274265791,0.00032452373814806655,0.004374773832044831,0.005180672716486751,5,150
aperture_radius,0.12,m,PS,0.04282002878441236,0.002604329024423002,0.029394579320303805,0.0017702915606305945,0.04067902734519174,0.0024741125732018485,0.011284448024887931,0.000704621198142552,0.011284448024887931,0.000704621198142552,0.010409545250783121,0.012159350798992741,5,150
aperture_radius,0.12,m,PS+GS,0.042820032143832135,0.0026043234289446575,0.029377586199281297,0.0017692908074967994,0.040679030536640515,0.0024741072574974246,0.011301444337359221,0.00070561472147717,0.011301444337359221,0.00070561472147717,0.01042530794109844,0.012177580733620002,5,150
aperture_radius,0.13,m,Uniform QAM,0.05043496180854388,0.0010994436284053495,0.04271756428603088,0.0008993915957083101,0.04791321371811667,0.001044471446985078,0.005195649432085797,0.00016098764989847759,0.005196055508660874,0.00016099818055559023,0.004996149864088688,0.005395961153233059,5,150
aperture_radius,0.13,m,Maxwell-Boltzmann QAM,0.05040107689027307,0.0011358118908700232,0.034514041120061824,0.0007371479741605342,0.047881023045759405,0.0010790212963265261,0.013366981925697585,0.0003495220689162409,0.013366981925697585,0.0003495220689162409,0.012932992956146593,0.013800970895248576,5,150
aperture_radius,0.13,m,Binomial QAM,0.05039362390853488,0.0011432619681547775,0.03462411271471112,0.0007394270563163601,0.04787394271310813,0.0010860988697470398,0.013249829998397009,0.00035608450305845004,0.013249829998397009,0.00035608450305845004,0.012807692690631051,0.013691967306162966,5,150
aperture_radius,0.13,m,GS,0.05043500592503478,0.0010994448119476766,0.04211108794650832,0.0008876952680491471,0.04791325562878304,0.0010444725713502966,0.005802167682274727,0.0001709641310560032,0.005802238085847398,0.00017095962722002872,0.005589963671581951,0.006014512500112845,5,150
aperture_radius,0.13,m,PS,0.050401076890273844,0.001135811890870018,0.03451404112006464,0.0007371479741606602,0.047881023045760154,0.001079021296326516,0.013366981925695503,0.00034952206891612265,0.013366981925695503,0.00034952206891612265,0.012932992956144657,0.013800970895246348,5,150
aperture_radius,0.13,m,PS+GS,0.050401084937097405,0.001135809190022982,0.03449415900594079,0.0007367353784226759,0.047881030690242535,0.0010790187305218305,0.013386871684301744,0.0003499168471202693,0.013386871684301744,0.0003499168471202693,0.012952392532867533,0.013821350835735954,5,150
aperture_radius,0.14,m,Uniform QAM,0.055420985174543726,0.0014489885339827597,0.04681642231018161,0.0012059380841576942,0.05264993591581653,0.0013765391072836208,0.00583351360563492,0.00017103340644793804,0.005833915163459302,0.00017102145840839952,0.005621563975633289,0.006046266351285315,5,150
aperture_radius,0.14,m,Maxwell-Boltzmann QAM,0.055423077309916115,0.0015229291261243216,0.037859391195196414,0.0009822012728853715,0.0526519234444203,0.0014467826698181044,0.014792532249223892,0.0004656967853012562,0.014792532249223892,0.0004656967853012562,0.014214293316836093,0.015370771181611691,5,150
aperture_radius,0.14,m,Binomial QAM,0.055424012209828885,0.0015408297595230532,0.03797986140746895,0.0009852947413853197,0.05265281159933745,0.0014637882715469034,0.014672950191868487,0.00047996640805133444,0.014672950191868487,0.00047996640805133444,0.014076993182643967,0.015268907201093007,5,150
aperture_radius,0.14,m,GS,0.05542103858896412,0.0014489936184412125,0.04615509671486073,0.0011896691718103203,0.052649986659515924,0.001376543937519153,0.006494889944655186,0.00018728817385096729,0.006495003749274038,0.00018727792253875499,0.006262467495199272,0.006727540003348804,5,150
aperture_radius,0.14,m,PS,0.0554230773099169,0.0015229291261243223,0.0378593911951995,0.0009822012728854376,0.052651923444421045,0.0014467826698181048,0.014792532249221547,0.0004656967853011988,0.014792532249221547,0.0004656967853011988,0.014214293316833819,0.015370771181609275,5,150
aperture_radius,0.14,m,PS+GS,0.05542307421894631,0.0015229242513029946,0.03783762819718694,0.0009816416812591599,0.052651920507998995,0.0014467780387378412,0.014814292310812055,0.00046625012681153195,0.014814292310812055,0.00046625012681153195,0.014235366314192234,0.015393218307431875,5,150
aperture_radius,0.15,m,Uniform QAM,0.06262742248043997,0.002143339276953903,0.052649743082329045,0.0017669311636559254,0.05949605135641796,0.002036172313106215,0.006846308274088922,0.0002699376024728186,0.006846622980453148,0.0002699500183233216,0.006511435761386632,0.007181810199519663,5,150
aperture_radius,0.15,m,Maxwell-Boltzmann QAM,0.06262886283331581,0.0021602084497989852,0.042627244814534414,0.0014436370641025113,0.05949741969165001,0.002052198027309037,0.0168701748771156,0.0006112574567806064,0.0168701748771156,0.0006112574567806064,0.016111198499397527,0.017629151254833674,5,150
aperture_radius,0.15,m,Binomial QAM,0.06262682998801558,0.0021694797381551813,0.04276264222492297,0.0014481304713677427,0.059495488488614814,0.0020610057512474235,0.016732846263691835,0.0006160865074159981,0.016732846263691835,0.0006160865074159981,0.015967873827654293,0.017497818699729377,5,150
