parameter_name,parameter_value,parameter_unit,repetition,seed,Delta_K_PS_vs_Uniform,Delta_K_GS_vs_Uniform,Delta_K_PS+GS_vs_PS
aperture_radius,0.26,m,1,303026,0.019651639685284817,0.0014383477397759588,4.941367353322734e-05
aperture_radius,0.26,m,2,304026,0.019751266599139065,0.001443686730863574,4.9601097850709985e-05
aperture_radius,0.26,m,3,305026,0.019585136243502912,0.0014131159645933596,4.8516360124241376e-05
aperture_radius,0.26,m,4,306026,0.02002247660663066,0.0014514854103011739,4.989571408855337e-05
aperture_radius,0.27,m,0,302026,0.019805299646209154,0.0014399130402977384,4.947434955918095e-05
aperture_radius,0.27,m,1,303026,0.02013667225756066,0.0014700201107345975,5.056726494711422e-05
aperture_radius,0.27,m,2,304026,0.019734047849871768,0.0014265086739035995,4.893888821023984e-05
aperture_radius,0.27,m,3,305026,0.020230882051735045,0.0014684104293569145,5.0492835951022885e-05
aperture_radius,0.27,m,4,306026,0.020170812690940912,0.0014571896160621434,5.0073339788667126e-05
aperture_radius,0.27999999999999997,m,0,302026,0.0208788600996766,0.0015262624076692911,5.262168560996733e-05
aperture_radius,0.27999999999999997,m,1,303026,0.020034862493224993,0.001460169985544383,5.0292845196753255e-05
aperture_radius,0.27999999999999997,m,2,304026,0.02128172864541685,0.0015457822939050417,5.332534358792884e-05
aperture_radius,0.27999999999999997,m,3,305026,0.021196038221108264,0.0015230029891503231,5.251298975775254e-05
aperture_radius,0.27999999999999997,m,4,306026,0.0211631570269661,0.0015414645546101662,5.313704893680771e-05
aperture_radius,0.29,m,0,302026,0.021176899315368848,0.0015420028929260705,5.321592300692318e-05
aperture_radius,0.29,m,1,303026,0.0210936704146734,0.0015380356882523302,5.297052683019693e-05
aperture_radius,0.29,m,2,304026,0.020898895174046292,0.0015233913706592037,5.255259919317856e-05
aperture_radius,0.29,m,3,305026,0.021910148843311224,0.001593561390992461,5.504261537162686e-05
aperture_radius,0.29,m,4,306026,0.021282704167604687,0.0015406904644964386,5.313868119449089e-05
aperture_radius,0.3,m,0,302026,0.02172229526725998,0.0015882252853198081,5.48361120395191e-05
aperture_radius,0.3,m,1,303026,0.02103297069515557,0.0015246817656875272,5.256796028638849e-05
aperture_radius,0.3,m,2,304026,0.021526545638372634,0.0015570550304703293,5.369255444389459e-05
aperture_radius,0.3,m,3,305026,0.021648010810774526,0.0015786167411338883,5.454135700114909e-05
aperture_radius,0.3,m,4,306026,0.02162778099149476,0.001578887645307829,5.450997197743723e-05
beam_waist,0.03,m,0,302026,0.00970391388840409,0.0007185201150584119,2.3460948063273174e-05
beam_waist,0.03,m,1,303026,0.009234185427296097,0.0006845318399913364,2.2246297225747558e-05
beam_waist,0.03,m,2,304026,0.009828117957341457,0.000732127606376331,2.3890539596366223e-05
beam_waist,0.03,m,3,305026,0.009442698273417007,0.0006977692056176522,2.270443580051039e-05
beam_waist,0.03,m,4,306026,0.009663102612483964,0.0007030440831318294,2.289719793806093e-05
beam_waist,0.034499999999999996,m,0,302026,0.010491475296412738,0.0007764090001203174,2.548165703927796e-05
beam_waist,0.034499999999999996,m,1,303026,0.01033181454073569,0.0007617207139368459,2.4989621172109844e-05
beam_waist,0.034499999999999996,m,2,304026,0.010023828635548149,0.0007426142997311296,2.434088789596278e-05
beam_waist,0.034499999999999996,m,3,305026,0.011008283338577446,0.000817189444558445,2.690857391629206e-05
beam_waist,0.034499999999999996,m,4,306026,0.011038307532307006,0.0008140626762601823,2.6798915432110076e-05
beam_waist,0.039,m,0,302026,0.01170041985653069,0.0008576215294068719,2.8385614482224347e-05
beam_waist,0.039,m,1,303026,0.011439606801984928,0.0008472929127468472,2.8016921751795182e-05
beam_waist,0.039,m,2,304026,0.01116052249542555,0.0008214421112369792,2.7141068236435223e-05
beam_waist,0.039,m,3,305026,0.011717643124846156,0.0008669323233434622,2.8738932609274903e-05
beam_waist,0.039,m,4,306026,0.012019068175948298,0.0008854563726972357,2.9371892602780142e-05
beam_waist,0.0435,m,0,302026,0.012737094861245114,0.00092862771343152,3.0982024783438034e-05
beam_waist,0.0435,m,1,303026,0.012610659061657196,0.0009330036763226818,3.111910683763208e-05
beam_waist,0.0435,m,2,304026,0.012899140774323815,0.0009449138647597364,3.153032657686114e-05
beam_waist,0.0435,m,3,305026,0.012271588253851254,0.0009006750300105358,2.992635371503599e-05
beam_waist,0.0435,m,4,306026,0.012692789584672813,0.0009266850530287064,3.0891697406935925e-05
beam_waist,0.048,m,0,302026,0.013238165004010937,0.0009765115732141387,3.2697710400275e-05
beam_waist,0.048,m,1,303026,0.01326734366912544,0.0009809749741665312,3.2820328153954775e-05
beam_waist,0.048,m,2,304026,0.013569736571301689,0.0009882570495520042,3.3152818685631275e-05
beam_waist,0.048,m,3,305026,0.012674981404664193,0.0009334337384832182,3.118845644987239e-05
beam_waist,0.048,m,4,306026,0.013797781473917605,0.0010034779776485758,3.365126951600933e-05
beam_waist,0.0525,m,0,302026,0.013257158362653457,0.0009762798204885174,3.284093823417017e-05
beam_waist,0.0525,m,1,303026,0.014346435883537378,0.0010517193591744953,3.542872481548248e-05
beam_waist,0.0525,m,2,304026,0.013213496746375281,0.0009622228055056071,3.22764735608827e-05
beam_waist,0.0525,m,3,305026,0.014084392349517546,0.0010306693349109424,3.4646390188596e-05
beam_waist,0.0525,m,4,306026,0.01377369262540484,0.0010122655836580716,3.4058333646232175e-05
beam_waist,0.056999999999999995,m,0,302026,0.013931082557816353,0.0010222017372673847,3.448235199064384e-05
beam_waist,0.056999999999999995,m,1,303026,0.014116511523510823,0.0010327094615635614,3.477816266709774e-05
beam_waist,0.056999999999999995,m,2,304026,0.014261223209107332,0.0010475903070208924,3.5353300112832275e-05
beam_waist,0.056999999999999995,m,3,305026,0.014644686181946812,0.001071143313310187,3.6142147093968374e-05
beam_waist,0.056999999999999995,m,4,306026,0.01370299983737474,0.0009996738522090702,3.362340147112716e-05
beam_waist,0.0615,m,0,302026,0.014231704356760546,0.001046249039126524,3.527442436767822e-05
beam_waist,0.0615,m,1,303026,0.01426119919229758,0.0010495316353930952,3.5484764379343364e-05
beam_waist,0.0615,m,2,304026,0.014045120254494507,0.0010263913200758805,3.4701859512861755e-05
beam_waist,0.0615,m,3,305026,0.01530862084090196,0.0011207682625997,3.793066237977455e-05
beam_waist,0.0615,m,4,306026,0.015554878309259694,0.001131340363119647,3.833540708926206e-05
beam_waist,0.066,m,0,302026,0.014468514690102486,0.0010662970933687007,3.6062782732933923e-05
beam_waist,0.066,m,1,303026,0.015426147691389364,0.0011355652842190943,3.851056014037707e-05
beam_waist,0.066,m,2,304026,0.014536679372146429,0.001071030282829847,3.6234575350860276e-05
beam_waist,0.066,m,3,305026,0.015526971362203308,0.001122562000651698,3.817565945415241e-05
beam_waist,0.066,m,4,306026,0.015093871110724383,0.0011040074983842615,3.7406055816101985e-05
beam_waist,0.0705,m,0,302026,0.014950977247849388,0.001098719936893918,3.72638636153208e-05
beam_waist,0.0705,m,1,303026,0.015356225525203795,0.0011236557075183437,3.8085604863943856e-05
beam_waist,0.0705,m,2,304026,0.015397596838786642,0.0011206978038500164,3.80616002469622e-05
beam_waist,0.0705,m,3,305026,0.015114560688911982,0.0010992127058850297,3.72893002240568e-05
beam_waist,0.0705,m,4,306026,0.015194622796307936,0.001104651615168822,3.745008534068728e-05
beam_waist,0.075,m,0,302026,0.01504239173913256,0.0010987475629750769,3.7265201117214763e-05
beam_waist,0.075,m,1,303026,0.015562242382402574,0.0011384813936962442,3.8644165285636745e-05
beam_waist,0.075,m,2,304026,0.014902155319815754,0.001092728522535568,3.7067005243134055e-05
beam_waist,0.075,m,3,305026,0.01547737002036119,0.001127844651531179,3.831187665198979e-05
beam_waist,0.075,m,4,306026,0.015964070956303034,0.001159615281726251,3.9458104837616914e-05
beam_waist,0.07949999999999999,m,0,302026,0.015781975622548232,0.0011492136419536999,3.90548604645366e-05
beam_waist,0.07949999999999999,m,1,303026,0.015610114233191079,0.0011272761866448142,3.8302182984627925e-05
beam_waist,0.07949999999999999,m,2,304026,0.01576059562595227,0.0011472265453069657,3.89883160068806e-05
beam_waist,0.07949999999999999,m,3,305026,0.015859811433091658,0.001156629136607962,3.9340387159685075e-05
beam_waist,0.07949999999999999,m,4,306026,0.015950445628213968,0.0011622673239002988,3.9614946172997906e-05
beam_waist,0.08399999999999999,m,0,302026,0.01577683603154297,0.0011574460248518787,3.928763672614993e-05
beam_waist,0.08399999999999999,m,1,303026,0.016243571613076588,0.0011804601157503914,4.0155187949881405e-05
beam_waist,0.08399999999999999,m,2,304026,0.015081371699370863,0.0011038441314257554,3.7632997967235876e-05
beam_waist,0.08399999999999999,m,3,305026,0.015182370725287813,0.0011062798267563075,3.762541508593384e-05
beam_waist,0.08399999999999999,m,4,306026,0.014989337826277803,0.0011072871595840597,3.7589991385249266e-05
beam_waist,0.0885,m,0,302026,0.01643626080063399,0.0011767675835207166,4.007779193185637e-05
beam_waist,0.0885,m,1,303026,0.015390934069998244,0.0011300315959985822,3.837665893038911e-05
beam_waist,0.0885,m,2,304026,0.016031945013892438,0.001164619689701862,3.9715757301685833e-05
beam_waist,0.0885,m,3,305026,0.01689031539731413,0.0012243916005448708,4.175133756816746e-05
beam_waist,0.0885,m,4,306026,0.015551031644355074,0.0011230733749533726,3.8175163189341915e-05
beam_waist,0.093,m,0,302026,0.01573089909749229,0.0011518696587877724,3.9184437842735426e-05
beam_waist,0.093,m,1,303026,0.016478940343196653,0.001202119473871206,4.095118787623975e-05
beam_waist,0.093,m,2,304026,0.016664289933119122,0.0012102574250610568,4.126602658227965e-05
beam_waist,0.093,m,3,305026,0.01638300173721272,0.0011962494983676977,4.087586310851446e-05
beam_waist,0.093,m,4,306026,0.01614557131444758,0.0011803369954887805,4.0245815757011805e-05
beam_waist,0.09749999999999999,m,0,302026,0.016930786527595415,0.0012173851921715023,4.1538353454554505e-05
beam_waist,0.09749999999999999,m,1,303026,0.017338885338653444,0.0012744841927850494,4.352499144293087e-05
beam_waist,0.09749999999999999,m,2,304026,0.015583022762247448,0.0011331021386431182,3.847702701109332e-05
beam_waist,0.09749999999999999,m,3,305026,0.01583296392643397,0.0011588732628866737,3.9518938915395624e-05
beam_waist,0.09749999999999999,m,4,306026,0.01588423137719069,0.0011591375517110772,3.944921257311232e-05
beam_waist,0.102,m,0,302026,0.015756147527259862,0.001141171858255909,3.8795128042737326e-05
