T,epsilon,SNR_dB,scheme,baseline,mean_delta_K,std_delta_K,ci95_low,ci95_high,P_delta_gt_0,mean_delta_I_AB,mean_delta_chi_BE,mean_delta_outage,gain_source,repetitions
0.0001,0.03,-36.98970655777253,PS+GS,MB-global-opt,-6.622477474701054e-07,9.207216640269144e-07,-2.9494471550765368e-06,1.6249516601363262e-06,0.3333333333333333,8.441183088810552e-07,1.4641601409071114e-06,0.0,No positive gain,3
1.4677992676220705e-05,0.0025,-45.323033456375654,PS+GS,MB-global-opt,-6.761887381726922e-07,4.1300889965595157e-07,-1.7021597210838352e-06,3.497822447384507e-07,0.0,-6.200370086991333e-07,8.715357990851658e-08,0.0,No positive gain,3
1e-05,0.005,-46.98970015193381,PS+GS,MB-global-opt,-6.771432427813792e-07,3.2998910268229963e-07,-1.4968816172109732e-06,1.4259513164821487e-07,0.0,-6.274576434724585e-07,8.105848148254324e-08,0.0,No positive gain,3
6.812920690579608e-05,0.025,-38.65637040854261,PS,MB-global-opt,-6.85251376989864e-07,7.40222424089892e-07,-2.5240658157320235e-06,1.1535630617522953e-06,0.0,5.081460174120404e-07,1.1679900935313015e-06,0.0,No positive gain,3
0.00021544346900318823,0.0275,-33.65637957532039,PS+GS,MB-global-opt,-6.890741641729647e-07,5.856685841626618e-06,-1.5237888329051574e-05,1.3859740000705644e-05,0.3333333333333333,2.285650695377228e-06,2.8604423247813315e-06,0.0,No positive gain,3
1e-05,0.005,-46.98970015193381,PS,MB-global-opt,-6.958998272595574e-07,3.299866538266234e-07,-1.5156321183944156e-06,1.2383246387530077e-07,0.0,-6.274413297073048e-07,9.983056403761736e-08,0.0,No positive gain,3
3.1622776601683795e-05,0.0175,-41.98970124504979,PS+GS,MB-global-opt,-6.961781649531901e-07,1.9518116488822725e-06,-5.544747088115152e-06,4.152390758208772e-06,0.3333333333333333,-3.0874844488456194e-07,4.0286714231285714e-07,0.0,No positive gain,3
1.4677992676220705e-05,0.0025,-45.323033456375654,PS,MB-global-opt,-6.967125212161328e-07,4.1299901869899323e-07,-1.7226589584694676e-06,3.2923391603720207e-07,0.0,-6.200282764249702e-07,1.0768565861241086e-07,0.0,No positive gain,3
4.641588833612782e-05,0.015,-40.32303488855557,PS+GS,MB-global-opt,-7.012642141942211e-07,1.8719640713668015e-06,-5.351480758860552e-06,3.94895233047211e-06,0.3333333333333333,-1.7008815659617463e-07,5.396804654278498e-07,0.0,No positive gain,3
2.1544346900318823e-05,0.0175,-43.65636752872849,PS,MB-global-opt,-7.174871330987526e-07,4.708320156938044e-07,-1.8870986991686614e-06,4.52124432971156e-07,0.0,-3.913315763289423e-07,3.457221355862572e-07,0.0,No positive gain,3
6.812920690579608e-05,0.02,-38.65636966883971,PS,MB-global-opt,-7.212462251141998e-07,3.603909792707891e-06,-9.673854450815243e-06,8.231362000586843e-06,0.3333333333333333,3.619434855532215e-07,1.0650925363897557e-06,0.0,No positive gain,3
4.641588833612782e-05,0.0175,-40.323035140532525,PS,MB-global-opt,-7.378101896253033e-07,2.062350838472746e-06,-5.860973682271878e-06,4.385353303021272e-06,0.3333333333333333,-3.3412713780952195e-08,7.060681115333978e-07,0.0,No positive gain,3
3.1622776601683795e-05,0.0175,-41.98970124504979,PS,MB-global-opt,-7.874790429222373e-07,1.9518255770120355e-06,-5.636082565476598e-06,4.061124479632123e-06,0.3333333333333333,-3.086683134275366e-07,4.942441451660784e-07,0.0,No positive gain,3
0.0001467799267622069,0.0125,-35.32303736079871,PS,MB-global-opt,-7.972684424206715e-07,9.255586952990343e-06,-2.378942103644339e-05,2.2194884151602044e-05,0.6666666666666666,1.0404783665762807e-06,1.78572289066814e-06,0.0,No positive gain,3
1.4677992676220705e-05,0.0175,-45.32303393446846,PS+GS,MB-global-opt,-8.062995935069025e-07,2.8350860303021376e-07,-1.5105740058911829e-06,-1.0202518112262232e-07,0.0,-6.413862839356929e-07,1.9698262376799391e-07,0.0,No positive gain,3
4.641588833612782e-05,0.015,-40.32303488855557,PS,MB-global-opt,-8.240275476486193e-07,1.8719654814861686e-06,-5.474247595245647e-06,3.826192499948409e-06,0.3333333333333333,-1.7022173951867595e-07,6.623168951058744e-07,0.0,No positive gain,3
4.641588833612782e-05,0.03,-40.323036400417095,PS+GS,MB-global-opt,-8.280477644747209e-07,1.3936960398593463e-06,-4.29018065576351e-06,2.6340851268140685e-06,0.3333333333333333,-1.1299679029500946e-07,7.207008136944637e-07,-0.3333333333333333,No positive gain,3
2.1544346900318823e-05,0.025,-43.65636787960057,PS+GS,MB-global-opt,-8.380834125502433e-07,4.170974117718685e-07,-1.8742108225933579e-06,1.980439974928711e-07,0.0,-5.374897454520541e-07,3.2746815437079135e-07,0.0,No positive gain,3
2.1544346900318823e-05,0.02,-43.656367645685854,PS+GS,MB-global-opt,-8.419321675242251e-07,7.976230722158951e-07,-2.823337720953333e-06,1.1394733859048825e-06,0.0,-5.724574047386947e-07,2.9809763302246495e-07,0.0,No positive gain,3
1.4677992676220705e-05,0.015,-45.32303385478634,PS+GS,MB-global-opt,-8.429719234352234e-07,4.359002973198274e-07,-1.925808290557169e-06,2.398644436867221e-07,0.0,-6.930647747556881e-07,1.8456038741732073e-07,0.0,No positive gain,3
1.4677992676220705e-05,0.0175,-45.32303393446846,PS,MB-global-opt,-8.509718024315079e-07,2.834991051739226e-07,-1.5552226208327948e-06,-1.4672098403022097e-07,0.0,-6.41372405555766e-07,2.4166801715352904e-07,0.0,No positive gain,3
1.4677992676220705e-05,0.0225,-45.32303409383272,PS+GS,MB-global-opt,-8.711457450960592e-07,2.7863066494516635e-07,-1.56330268752784e-06,-1.7898880266427822e-07,0.0,-6.864008783580289e-07,2.190649106559306e-07,-0.3333333333333333,No positive gain,3
0.00046415888336127773,0.0025,-30.323035896463317,PS,MB-global-opt,-8.756229520271739e-07,2.846069306183031e-05,-7.157590388859467e-05,6.982465798454034e-05,0.6666666666666666,1.9349889829693248e-06,2.71386248584804e-06,0.0,No positive gain,3
1.4677992676220705e-05,0.015,-45.32303385478634,PS,MB-global-opt,-8.849148138256874e-07,4.3586781217800085e-07,-1.9676704833817514e-06,1.978408557303764e-07,0.0,-6.930581717412565e-07,2.2650955067149425e-07,0.0,No positive gain,3
0.00021544346900318823,0.01,-33.656371388319826,PS+GS,MB-global-opt,-8.851389682836423e-07,9.657991641418083e-06,-2.487692022420246e-05,2.3106642287635172e-05,0.3333333333333333,1.0598890390530376e-06,1.8920335553840317e-06,0.0,No positive gain,3
2.1544346900318823e-05,0.02,-43.656367645685854,PS,MB-global-opt,-9.094085281417351e-07,7.976028019506017e-07,-2.8907637274404005e-06,1.0719466711569305e-06,0.0,-5.724200130193443e-07,3.6560951577335743e-07,0.0,No positive gain,3
