stage,point_index,T,epsilon,SNR_dB,scheme,repetition,I_AB,chi_BE,beta_I_AB,K_raw,K_positive,entropy,outage,noise_seed,ncut,awgn_samples,case_id,case_type,oracle_nu
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,1,0.13750637423364864,0.10885544238422873,0.13063105552196622,0.021775613137737487,0.021775613137737487,6.408923689874861,0,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,1,0.09506610953264083,0.07097453225988226,0.09031280405600878,0.019338271796126516,0.019338271796126516,6.408923689874861,0,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,1,0.0446221517041856,0.030731486570848787,0.04239104411897632,0.01165955754812753,0.01165955754812753,6.408923689874861,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,1,4.537169784857298e-05,4.293545989764169e-05,4.310311295614433e-05,1.676530585026343e-07,1.676530585026343e-07,6.408923689874861,0,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,1,2.1170173137186055e-05,1.934969384520535e-05,2.011166448032675e-05,7.619706351213993e-07,7.619706351213993e-07,6.408923689874861,0,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,1,1.7390703999531354e-05,1.6016495482329418e-05,1.6521168799554785e-05,5.046733172253668e-07,5.046733172253668e-07,6.408923689874861,0,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,1,0.0067411363643818945,0.005581897562515037,0.006404079546162799,0.0008221819836477622,0.0008221819836477622,6.408923689874861,0,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,1,0.006643336545057998,0.005748056005564051,0.0063111697178050985,0.0005631137122410479,0.0005631137122410479,6.408923689874861,0,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,1,0.0030770369453136936,0.0023641699892906765,0.002923185098048009,0.0005590151087573325,0.0005590151087573325,6.408923689874861,0,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,1,0.13741291411864065,0.10799463093903161,0.1305422684127086,0.022547637473676996,0.022547637473676996,4.7380473561634675,0,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,1,0.09490761017968996,0.07048725702455805,0.09016222967070546,0.019674972646147412,0.019674972646147412,4.7380473561634675,0,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,1,0.0448450675981551,0.03071638408634536,0.04260281421824734,0.011886430131901979,0.011886430131901979,4.7380473561634675,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,1,4.516031567636247e-05,4.231656801634287e-05,4.290229989254435e-05,5.857318762014771e-07,5.857318762014771e-07,4.7380473561634675,0,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,1,2.124821701787738e-05,1.906889696989822e-05,2.018580616698351e-05,1.1169091970852925e-06,1.1169091970852925e-06,4.7380473561634675,0,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,1,1.7343770333688724e-05,1.578171546512408e-05,1.6476581817004286e-05,6.948663518802065e-07,6.948663518802065e-07,4.7380473561634675,0,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,1,0.006736940471032682,0.005527563688731529,0.006400093447481048,0.0008725297587495184,0.0008725297587495184,4.7380473561634675,0,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,1,0.006695152619019318,0.005689845467135468,0.006360394988068351,0.0006705495209328831,0.0006705495209328831,4.7380473561634675,0,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,1,0.0030441753318815046,0.0023450300263356816,0.002891966565287429,0.0005469365389517474,0.0005469365389517474,4.7380473561634675,0,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,1,0.1375063742336513,0.10885544238423872,0.13063105552196874,0.02177561313773002,0.02177561313773002,6.408923689874859,0,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,1,0.0950661095326426,0.07097453225989003,0.09031280405601047,0.019338271796120438,0.019338271796120438,6.408923689874859,0,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS,1,0.044622151704187374,0.030731486570853228,0.042391044118978004,0.011659557548124776,0.011659557548124776,6.408923689874859,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS,1,4.537169784946116e-05,4.293545989764169e-05,4.31031129569881e-05,1.6765305934640786e-07,1.6765305934640786e-07,6.408923689874859,0,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS,1,2.117017313985059e-05,1.934969384520535e-05,2.011166448285806e-05,7.619706376527098e-07,7.619706376527098e-07,6.408923689874859,0,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS,1,1.7390703999531354e-05,1.6016495482329418e-05,1.6521168799554785e-05,5.046733172253668e-07,5.046733172253668e-07,6.408923689874859,0,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS,1,0.006741136364383671,0.005581897562515037,0.006404079546164487,0.00082218198364945,0.00082218198364945,6.408923689874859,0,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS,1,0.006643336545057998,0.005748056005565605,0.0063111697178050985,0.0005631137122394936,0.0005631137122394936,6.408923689874859,0,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS,1,0.003077036945314582,0.002364169989292675,0.0029231850980488525,0.0005590151087561776,0.0005590151087561776,6.408923689874859,0,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,GS,1,0.137464357587751,0.13985341625350833,0.13059113970836345,-0.009262276545144887,0.0,8.0,1,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,GS,1,0.09518519012288351,0.09069432939492561,0.09042593061673933,-0.00026839877818628233,0.0,8.0,1,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,1,0.04499597733949834,0.0364373096751085,0.04274617847252342,0.006308868797414921,0.006308868797414921,8.0,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,1,4.548199552711907e-05,6.732858782698692e-05,4.3207895750763116e-05,-2.4120692076223803e-05,0.0,8.0,1,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,1,2.1198591493742924e-05,3.0787591599690245e-05,2.0138661919055777e-05,-1.0648929680634468e-05,0.0,8.0,1,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,1,1.7464680264644983e-05,2.558754243286998e-05,1.6591446251412732e-05,-8.996096181457248e-06,0.0,8.0,1,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,1,0.0067374228244618806,0.0077075817884877385,0.006400551683238786,-0.0013070301052489526,0.0,8.0,1,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,1,0.00666180269261929,0.00796318104084448,0.006328712557988325,-0.0016344684828561553,0.0,8.0,1,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,1,0.003096567215632895,0.003253130175815855,0.00294173885485125,-0.000311391320964605,0.0,8.0,1,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,1,0.13750585732766396,0.10869745793698393,0.13063056446128077,0.021933106524296836,0.021933106524296836,6.408923689874859,0,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,1,0.09506595386438654,0.07088455234200008,0.09031265617116721,0.019428103829167126,0.019428103829167126,6.408923689874859,0,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,1,0.04462215872973818,0.030726932319230293,0.04239105079325127,0.011664118474020976,0.011664118474020976,6.408923689874859,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,1,4.537171362439807e-05,4.282157807078413e-05,4.3103127943178164e-05,2.815498723940366e-07,2.815498723940366e-07,6.408923689874859,0,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,1,2.1170169327788813e-05,1.92979431592466e-05,2.011166086139937e-05,8.137177021527713e-07,8.137177021527713e-07,6.408923689874859,0,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,1,1.7390699563080148e-05,1.5973224624765692e-05,1.652116458492614e-05,5.479399601604471e-07,5.479399601604471e-07,6.408923689874859,0,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,1,0.00674113288885092,0.005571895967484863,0.006404076244408374,0.0008321802769235102,0.0008321802769235102,6.408923689874859,0,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS+GS,1,0.0066433383449195915,0.005737355921273446,0.006311171427673612,0.0005738155064001658,0.0005738155064001658,6.408923689874859,0,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS+GS,1,0.0030770381641440636,0.0023606130513500467,0.00292318625593686,0.0005625732045868134,0.0005625732045868134,6.408923689874859,0,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-oracle-per-state,1,0.13756121367637508,0.10806672300744014,0.1306831529925563,0.022616429985116177,0.022616429985116177,5.830851008351519,0,1240001,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-oracle-per-state,1,0.09500634614056302,0.07045526305671834,0.09025602883353487,0.019800765776816526,0.019800765776816526,5.214483749515269,0,1240001,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-oracle-per-state,1,0.045034778316395574,0.0307432328180286,0.0427830394005758,0.012039806582547198,0.012039806582547198,4.094191459658055,0,1240001,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-oracle-per-state,1,4.530970272664803e-05,4.236824647763093e-05,4.304421759031562e-05,6.759711126846883e-07,6.759711126846883e-07,5.830851008351519,0,1240001,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-oracle-per-state,1,2.127469044133079e-05,1.9114868743397295e-05,2.021095591926425e-05,1.0960871758669562e-06,1.0960871758669562e-06,4.528593994753737,0,1240001,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-oracle-per-state,1,1.734491032223673e-05,1.5800756171246988e-05,1.6477664806124893e-05,6.769086348779048e-07,6.769086348779048e-07,4.6087643427564595,0,1240001,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-oracle-per-state,1,0.006737639882971713,0.005525806577856285,0.006400757888823127,0.0008749513109668422,0.0008749513109668422,4.831156749170511,0,1240001,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-oracle-per-state,1,0.0066978236922787815,0.00569113658674647,0.006362932507664842,0.0006717959209183721,0.0006717959209183721,4.693653238773344,0,1240001,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-oracle-per-state,1,0.0030441753318815046,0.0023450300263356816,0.002891966565287429,0.0005469365389517474,0.0005469365389517474,4.7380473561634675,0,1240001,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,2,0.13626898222245742,0.10885544238422873,0.12945553311133454,0.020600090727105808,0.020600090727105808,6.408923689874861,0,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,2,0.09400660718847575,0.07097453225988226,0.08930627682905196,0.018331744569169695,0.018331744569169695,6.408923689874861,0,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,2,0.04437898998944423,0.030731486570848787,0.04216004048997202,0.01142855391912323,0.01142855391912323,6.408923689874861,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,2,4.556665207644528e-05,4.293545989764169e-05,4.3288319472623014e-05,3.528595749813221e-07,3.528595749813221e-07,6.408923689874861,0,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,2,2.1592164027417482e-05,1.934969384520535e-05,2.0512555826046606e-05,1.1628619808412545e-06,1.1628619808412545e-06,6.408923689874861,0,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,2,1.7532172303269533e-05,1.6016495482329418e-05,1.6655563688106055e-05,6.39068205776637e-07,6.39068205776637e-07,6.408923689874861,0,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,2,0.006718106652503053,0.005581897562515037,0.0063822013198779,0.000800303757362863,0.000800303757362863,6.408923689874861,0,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,2,0.006740600972793054,0.005748056005564051,0.0064035709241534,0.0006555149185893498,0.0006555149185893498,6.408923689874861,0,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,2,0.0031031377541976823,0.0023641699892906765,0.002947980866487798,0.0005838108771971215,0.0005838108771971215,6.408923689874861,0,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,2,0.13555493674930474,0.10799463093903161,0.1287771899118395,0.020782558972807896,0.020782558972807896,4.7380473561634675,0,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,2,0.09353887578703635,0.07048725702455805,0.08886193199768452,0.018374674973126476,0.018374674973126476,4.7380473561634675,0,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,2,0.044675788075749345,0.03071638408634536,0.04244199867196188,0.011725614585616516,0.011725614585616516,4.7380473561634675,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,2,4.574331296591794e-05,4.231656801634287e-05,4.345614731762204e-05,1.1395793012791713e-06,1.1395793012791713e-06,4.7380473561634675,0,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-global-opt,2,2.1768560798385295e-05,1.906889696989822e-05,2.068013275846603e-05,1.6112357885678108e-06,1.6112357885678108e-06,4.7380473561634675,0,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-global-opt,2,1.7607694421606368e-05,1.578171546512408e-05,1.672730970052605e-05,9.455942354019691e-07,9.455942354019691e-07,4.7380473561634675,0,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-global-opt,2,0.006721269390944862,0.005527563688731529,0.0063852059213976185,0.0008576422326660891,0.0008576422326660891,4.7380473561634675,0,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-global-opt,2,0.006864377785906761,0.005689845467135468,0.006521158896611423,0.000831313429475955,0.000831313429475955,4.7380473561634675,0,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-global-opt,2,0.003100609087358208,0.0023450300263356816,0.0029455786329902977,0.0006005486066546161,0.0006005486066546161,4.7380473561634675,0,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS,2,0.1362689822224583,0.10885544238423872,0.1294555331113354,0.020600090727096676,0.020600090727096676,6.408923689874859,0,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS,2,0.09400660718847575,0.07097453225989003,0.08930627682905196,0.018331744569161923,0.018331744569161923,6.408923689874859,0,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS,2,0.044378989989446005,0.030731486570853228,0.0421600404899737,0.011428553919120475,0.011428553919120475,6.408923689874859,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS,2,4.556665207644528e-05,4.293545989764169e-05,4.3288319472623014e-05,3.528595749813221e-07,3.528595749813221e-07,6.408923689874859,0,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS,2,2.1592164027417482e-05,1.934969384520535e-05,2.0512555826046606e-05,1.1628619808412545e-06,1.1628619808412545e-06,6.408923689874859,0,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS,2,1.753217230593407e-05,1.6016495482329418e-05,1.6655563690637366e-05,6.390682083079475e-07,6.390682083079475e-07,6.408923689874859,0,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS,2,0.006718106652505718,0.005581897562515037,0.006382201319880432,0.0008003037573653948,0.0008003037573653948,6.408923689874859,0,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS,2,0.00674060097279483,0.005748056005565605,0.006403570924155088,0.0006555149185894834,0.0006555149185894834,6.408923689874859,0,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS,2,0.0031031377541994587,0.002364169989292675,0.0029479808664894854,0.0005838108771968106,0.0005838108771968106,6.408923689874859,0,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,GS,2,0.13677698592869536,0.13985341625350833,0.1299381366322606,-0.009915279621247747,0.0,8.0,1,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,GS,2,0.09456383250330269,0.09069432939492561,0.08983564087813756,-0.0008586885167880531,0.0,8.0,1,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,GS,2,0.044554148916578384,0.0364373096751085,0.04232644147074947,0.005889131795640969,0.005889131795640969,8.0,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,GS,2,4.5448350998178455e-05,6.732858782698692e-05,4.317593344826953e-05,-2.4152654378717386e-05,0.0,8.0,1,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,GS,2,2.1274224495826388e-05,3.0787591599690245e-05,2.0210513271035067e-05,-1.0577078328655178e-05,0.0,8.0,1,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,GS,2,1.7451123747846964e-05,2.558754243286998e-05,1.6578567560454614e-05,-9.008974872415367e-06,0.0,8.0,1,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,GS,2,0.006681911660966655,0.0077075817884877385,0.006347816077918322,-0.0013597657105694164,0.0,8.0,1,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,GS,2,0.006688141169385098,0.00796318104084448,0.006353734110915842,-0.001609446929928638,0.0,8.0,1,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,GS,2,0.0031067599712990557,0.003253130175815855,0.0029514219727341025,-0.0003017082030817523,0.0,8.0,1,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,PS+GS,2,0.13626916756276408,0.10869745793698393,0.12945570918462587,0.02075825124764194,0.02075825124764194,6.408923689874859,0,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,PS+GS,2,0.09400661976866331,0.07088455234200008,0.08930628878023014,0.018421736438230057,0.018421736438230057,6.408923689874859,0,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,PS+GS,2,0.04437899315222449,0.030726932319230293,0.04216004349461326,0.011433111175382968,0.011433111175382968,6.408923689874859,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,PS+GS,2,4.5566637432159496e-05,4.282157807078413e-05,4.328830556055152e-05,4.667274897673934e-07,4.667274897673934e-07,6.408923689874859,0,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,PS+GS,2,2.1592149721527676e-05,1.92979431592466e-05,2.0512542235451292e-05,1.214599076204692e-06,1.214599076204692e-06,6.408923689874859,0,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,PS+GS,2,1.75321650610627e-05,1.5973224624765692e-05,1.6655556808009563e-05,6.823321832438716e-07,6.823321832438716e-07,6.408923689874859,0,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,PS+GS,2,0.0067181045261150985,0.005571895967484863,0.006382199299809343,0.0008103033323244796,0.0008103033323244796,6.408923689874859,0,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,PS+GS,2,0.0067405995140097374,0.005737355921273446,0.00640356953830925,0.0006662136170358041,0.0006662136170358041,6.408923689874859,0,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,PS+GS,2,0.0031031355265618288,0.0023606130513500467,0.002947978750233737,0.0005873656988836904,0.0005873656988836904,6.408923689874859,0,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-oracle-per-state,2,0.13611212266929673,0.10806672300744014,0.1293065165358319,0.021239793528391754,0.021239793528391754,5.830851008351519,0,1240002,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-oracle-per-state,2,0.09379285297132078,0.07045526305671834,0.08910321032275474,0.0186479472660364,0.0186479472660364,5.214483749515269,0,1240002,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-oracle-per-state,2,0.04496224211710054,0.0307432328180286,0.04271413001124551,0.011970897193216909,0.011970897193216909,4.094191459658055,0,1240002,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-oracle-per-state,2,4.557632143065149e-05,4.236824647763093e-05,4.3297505359118914e-05,9.292588814879807e-07,9.292588814879807e-07,5.830851008351519,0,1240002,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-oracle-per-state,2,2.1794439625466566e-05,1.9114868743397295e-05,2.0704717644193237e-05,1.589848900795942e-06,1.589848900795942e-06,4.528593994753737,0,1240002,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-oracle-per-state,2,1.761271828026878e-05,1.5800756171246988e-05,1.673208236625534e-05,9.313261950083536e-07,9.313261950083536e-07,4.6087643427564595,0,1240002,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-oracle-per-state,2,0.006722069384046847,0.005525806577856285,0.006385965914844504,0.0008601593369882195,0.0008601593369882195,4.831156749170511,0,1240002,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-oracle-per-state,2,0.00686933624750985,0.00569113658674647,0.006525869435134357,0.0008347328483878863,0.0008347328483878863,4.693653238773344,0,1240002,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-oracle-per-state,2,0.003100609087358208,0.0023450300263356816,0.0029455786329902977,0.0006005486066546161,0.0006005486066546161,4.7380473561634675,0,1240002,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-fixed,3,0.13681040291065383,0.10885544238422873,0.12996988276512114,0.021114440380892413,0.021114440380892413,6.408923689874861,0,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-fixed,3,0.09547139172520147,0.07097453225988226,0.0906978221389414,0.019723289879059136,0.019723289879059136,6.408923689874861,0,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-fixed,3,0.04456095384105474,0.030731486570848787,0.042332906149002,0.011601419578153215,0.011601419578153215,6.408923689874861,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-fixed,3,4.633021976463425e-05,4.293545989764169e-05,4.401370877640253e-05,1.0782488787608403e-06,1.0782488787608403e-06,6.408923689874861,0,1240003,150,512,3,near_threshold,0.15
confirmation,4,1.4677992676e-05,0.025,-45.323034173580155,MB-fixed,3,2.1239506004633313e-05,1.934969384520535e-05,2.0177530704401645e-05,8.278368591962939e-07,8.278368591962939e-07,6.408923689874861,0,1240003,150,512,4,near_threshold,0.37
confirmation,5,1.2115276586e-05,0.025,-46.156367367829006,MB-fixed,3,1.7409795495915148e-05,1.6016495482329418e-05,1.653930572111939e-05,5.228102387899704e-07,5.228102387899704e-07,6.408923689874861,0,1240003,150,512,5,near_threshold,0.35
confirmation,6,0.004641588833613,0.025,-20.32328534643597,MB-fixed,3,0.006682212826831346,0.005581897562515037,0.0063481021854897785,0.0007662046229747416,0.0007662046229747416,6.408923689874861,0,1240003,150,512,6,failure,0.3
confirmation,7,0.004641588833613,0.03,-20.323335738630295,MB-fixed,3,0.0067215544533665295,0.005748056005564051,0.006385476730698203,0.000637420725134152,0.000637420725134152,6.408923689874861,0,1240003,150,512,7,failure,0.33
confirmation,8,0.002154434690032,0.01,-23.65641349272952,MB-fixed,3,0.003104300289960449,0.0023641699892906765,0.002949085275462426,0.0005849152861717496,0.0005849152861717496,6.408923689874861,0,1240003,150,512,8,failure,0.32
confirmation,0,0.1,0.03,-6.9962095796561385,MB-global-opt,3,0.13690115793603042,0.10799463093903161,0.13005610003922888,0.022061469100197267,0.022061469100197267,4.7380473561634675,0,1240003,150,512,0,best_overall,0.15
confirmation,1,0.06812920690579609,0.015,-8.658585253667717,MB-global-opt,3,0.09554191171056203,0.07048725702455805,0.09076481612503393,0.020277559100475878,0.020277559100475878,4.7380473561634675,0,1240003,150,512,1,best_overall,0.23
confirmation,2,0.03162277660168379,0.0,-11.989700043360187,MB-global-opt,3,0.04506971325310438,0.03071638408634536,0.04281622759044916,0.0120998435041038,0.0120998435041038,4.7380473561634675,0,1240003,150,512,2,best_overall,0.5
confirmation,3,3.1622776602e-05,0.03,-41.98970210335588,MB-global-opt,3,4.7006929174919776e-05,4.231656801634287e-05,4.465658271617378e-05,2.3400146998309127e-06,2.3400146998309127e-06,4.7380473561634675,0,1240003,150,512,3,near_threshold,0.15
