sweep,parameter_name,parameter_value,repetition,seed,mean_T,std_T_samples,T_eff,eta_atm,eta_geo,sigma2_turb_m2,sigma2_UAV_m2,link_distance_km
beam_waist,beam_waist,0.093,0,302026,0.07386030315499002,0.04237542367846483,0.07386030315499001,0.13073883451571086,0.9820237746014976,0.02689432489206159,0.010177636208000001,20.0
beam_waist,beam_waist,0.093,1,303026,0.07743063374028389,0.042358673907230276,0.0774306337402839,0.13073883451571086,0.9820237746014976,0.02689432489206159,0.010177636208000001,20.0
beam_waist,beam_waist,0.093,2,304026,0.07805780419266434,0.04263322587383912,0.07805780419266434,0.13073883451571086,0.9820237746014976,0.02689432489206159,0.010177636208000001,20.0
beam_waist,beam_waist,0.093,3,305026,0.07731333109862881,0.044786273993811916,0.0773133310986288,0.13073883451571086,0.9820237746014976,0.02689432489206159,0.010177636208000001,20.0
beam_waist,beam_waist,0.093,4,306026,0.07600590540653072,0.04346085373077998,0.07600590540653072,0.13073883451571086,0.9820237746014976,0.02689432489206159,0.010177636208000001,20.0
beam_waist,beam_waist,0.0974999999999999,0,302026,0.07847693377796167,0.04221992097906883,0.07847693377796165,0.13073883451571086,0.982592401551764,0.026474032109979766,0.010177636208000001,20.0
beam_waist,beam_waist,0.0974999999999999,1,303026,0.08244374790850056,0.039571173783678,0.08244374790850058,0.13073883451571086,0.982592401551764,0.026474032109979766,0.010177636208000001,20.0
beam_waist,beam_waist,0.0974999999999999,2,304026,0.07236770352005031,0.040144316852049854,0.07236770352005031,0.13073883451571086,0.982592401551764,0.026474032109979766,0.010177636208000001,20.0
beam_waist,beam_waist,0.0974999999999999,3,305026,0.07467566266604703,0.044203623820512364,0.07467566266604703,0.13073883451571086,0.982592401551764,0.026474032109979766,0.010177636208000001,20.0
beam_waist,beam_waist,0.0974999999999999,4,306026,0.07435521338758531,0.042093037526829497,0.0743552133875853,0.13073883451571086,0.982592401551764,0.026474032109979766,0.010177636208000001,20.0
beam_waist,beam_waist,0.102,0,302026,0.07311856996516902,0.04235253880067233,0.07311856996516901,0.13073883451571086,0.9825426683239541,0.026078838162564795,0.010177636208000001,20.0
beam_waist,beam_waist,0.102,1,303026,0.0789672592362371,0.0395484592477587,0.0789672592362371,0.13073883451571086,0.9825426683239541,0.026078838162564795,0.010177636208000001,20.0
beam_waist,beam_waist,0.102,2,304026,0.07322384016394164,0.04256073065886201,0.07322384016394164,0.13073883451571086,0.9825426683239541,0.026078838162564795,0.010177636208000001,20.0
beam_waist,beam_waist,0.102,3,305026,0.07979768442399626,0.040522372566861656,0.07979768442399628,0.13073883451571086,0.9825426683239541,0.026078838162564795,0.010177636208000001,20.0
beam_waist,beam_waist,0.102,4,306026,0.07513092116409861,0.04236753001976145,0.07513092116409863,0.13073883451571086,0.9825426683239541,0.026078838162564795,0.010177636208000001,20.0
beam_waist,beam_waist,0.1065,0,302026,0.07509384265207379,0.041537211755324335,0.0750938426520738,0.13073883451571086,0.981951024075802,0.02570623226611355,0.010177636208000001,20.0
beam_waist,beam_waist,0.1065,1,303026,0.07845655393823961,0.04060196304841968,0.07845655393823962,0.13073883451571086,0.981951024075802,0.02570623226611355,0.010177636208000001,20.0
beam_waist,beam_waist,0.1065,2,304026,0.07379171752307156,0.04221932309568471,0.07379171752307156,0.13073883451571086,0.981951024075802,0.02570623226611355,0.010177636208000001,20.0
beam_waist,beam_waist,0.1065,3,305026,0.08275375164277854,0.04046187328472668,0.08275375164277855,0.13073883451571086,0.981951024075802,0.02570623226611355,0.010177636208000001,20.0
beam_waist,beam_waist,0.1065,4,306026,0.07633671669901526,0.04235536738435456,0.07633671669901528,0.13073883451571086,0.981951024075802,0.02570623226611355,0.010177636208000001,20.0
beam_waist,beam_waist,0.1109999999999999,0,302026,0.07678601466213072,0.04075872079730284,0.07678601466213072,0.13073883451571086,0.9808556393617077,0.025354047730441167,0.010177636208000001,20.0
beam_waist,beam_waist,0.1109999999999999,1,303026,0.07483088034665226,0.0436371408052454,0.07483088034665225,0.13073883451571086,0.9808556393617077,0.025354047730441167,0.010177636208000001,20.0
beam_waist,beam_waist,0.1109999999999999,2,304026,0.07976781726196784,0.04178176851630769,0.07976781726196784,0.13073883451571086,0.9808556393617077,0.025354047730441167,0.010177636208000001,20.0
beam_waist,beam_waist,0.1109999999999999,3,305026,0.07213550375477404,0.041905198583628143,0.07213550375477404,0.13073883451571086,0.9808556393617077,0.025354047730441167,0.010177636208000001,20.0
beam_waist,beam_waist,0.1109999999999999,4,306026,0.07457749280417963,0.042166130855719096,0.07457749280417963,0.13073883451571086,0.9808556393617077,0.025354047730441167,0.010177636208000001,20.0
beam_waist,beam_waist,0.1154999999999999,0,302026,0.07608323362689125,0.03999619721294578,0.07608323362689123,0.13073883451571086,0.9792689247690395,0.02502040307094514,0.010177636208000001,20.0
beam_waist,beam_waist,0.1154999999999999,1,303026,0.0711886010300065,0.04219412307513302,0.07118860103000652,0.13073883451571086,0.9792689247690395,0.02502040307094514,0.010177636208000001,20.0
beam_waist,beam_waist,0.1154999999999999,2,304026,0.07811203170391885,0.040555739178028107,0.07811203170391885,0.13073883451571086,0.9792689247690395,0.02502040307094514,0.010177636208000001,20.0
beam_waist,beam_waist,0.1154999999999999,3,305026,0.07620869023067584,0.04041611774649475,0.07620869023067584,0.13073883451571086,0.9792689247690395,0.02502040307094514,0.010177636208000001,20.0
beam_waist,beam_waist,0.1154999999999999,4,306026,0.07631352228395988,0.04048569133918978,0.07631352228395986,0.13073883451571086,0.9792689247690395,0.02502040307094514,0.010177636208000001,20.0
beam_waist,beam_waist,0.12,0,302026,0.08016268582564184,0.040243207904242066,0.08016268582564183,0.13073883451571086,0.9771864360401331,0.02470365505410938,0.010177636208000001,20.0
beam_waist,beam_waist,0.12,1,303026,0.0771390624670291,0.03913467056485534,0.0771390624670291,0.13073883451571086,0.9771864360401331,0.02470365505410938,0.010177636208000001,20.0
beam_waist,beam_waist,0.12,2,304026,0.08169811601325913,0.04074740677364541,0.08169811601325913,0.13073883451571086,0.9771864360401331,0.02470365505410938,0.010177636208000001,20.0
beam_waist,beam_waist,0.12,3,305026,0.08019333862727962,0.041040476646714105,0.08019333862727962,0.13073883451571086,0.9771864360401331,0.02470365505410938,0.010177636208000001,20.0
beam_waist,beam_waist,0.12,4,306026,0.07419977985691859,0.03958235283231331,0.07419977985691859,0.13073883451571086,0.9771864360401331,0.02470365505410938,0.010177636208000001,20.0
turbulence,turbulence_strength,1e-16,0,302026,0.10058752875427841,0.022229203733590545,0.10058752875427841,0.13073883451571086,0.9380283687266077,0.0030687641978789804,0.010177636208000001,20.0
turbulence,turbulence_strength,1e-16,1,303026,0.103094892793503,0.019759232514644506,0.103094892793503,0.13073883451571086,0.9380283687266077,0.0030687641978789804,0.010177636208000001,20.0
turbulence,turbulence_strength,1e-16,2,304026,0.10313553080965146,0.019771294023956346,0.10313553080965145,0.13073883451571086,0.9380283687266077,0.0030687641978789804,0.010177636208000001,20.0
turbulence,turbulence_strength,1e-16,3,305026,0.10110151025621408,0.021526153873955196,0.10110151025621407,0.13073883451571086,0.9380283687266077,0.0030687641978789804,0.010177636208000001,20.0
turbulence,turbulence_strength,1e-16,4,306026,0.10107506985186712,0.021193348316284437,0.10107506985186712,0.13073883451571086,0.9380283687266077,0.0030687641978789804,0.010177636208000001,20.0
turbulence,turbulence_strength,1.2589254117941662e-16,0,302026,0.09861440976518031,0.024058504431719595,0.0986144097651803,0.13073883451571086,0.9380283687266077,0.0038633452315139896,0.010177636208000001,20.0
turbulence,turbulence_strength,1.2589254117941662e-16,1,303026,0.10045807124844944,0.02339390622984635,0.10045807124844944,0.13073883451571086,0.9380283687266077,0.0038633452315139896,0.010177636208000001,20.0
turbulence,turbulence_strength,1.2589254117941662e-16,2,304026,0.0994020978418709,0.022863959862999113,0.09940209784187089,0.13073883451571086,0.9380283687266077,0.0038633452315139896,0.010177636208000001,20.0
turbulence,turbulence_strength,1.2589254117941662e-16,3,305026,0.10139775641122091,0.02266246149929806,0.10139775641122091,0.13073883451571086,0.9380283687266077,0.0038633452315139896,0.010177636208000001,20.0
turbulence,turbulence_strength,1.2589254117941662e-16,4,306026,0.0995306569301337,0.023889877306374933,0.09953065693013372,0.13073883451571086,0.9380283687266077,0.0038633452315139896,0.010177636208000001,20.0
turbulence,turbulence_strength,1.5848931924611106e-16,0,302026,0.09540057169409656,0.02552606883162823,0.09540057169409655,0.13073883451571086,0.9380283687266077,0.004863663486486777,0.010177636208000001,20.0
turbulence,turbulence_strength,1.5848931924611106e-16,1,303026,0.09643960955029468,0.0237094703644538,0.09643960955029468,0.13073883451571086,0.9380283687266077,0.004863663486486777,0.010177636208000001,20.0
turbulence,turbulence_strength,1.5848931924611106e-16,2,304026,0.10111024558297188,0.020868535511956887,0.10111024558297188,0.13073883451571086,0.9380283687266077,0.004863663486486777,0.010177636208000001,20.0
turbulence,turbulence_strength,1.5848931924611106e-16,3,305026,0.09683552417862862,0.02394654207429817,0.09683552417862863,0.13073883451571086,0.9380283687266077,0.004863663486486777,0.010177636208000001,20.0
turbulence,turbulence_strength,1.5848931924611106e-16,4,306026,0.09835189529656876,0.023332204645532595,0.09835189529656876,0.13073883451571086,0.9380283687266077,0.004863663486486777,0.010177636208000001,20.0
turbulence,turbulence_strength,1.9952623149688832e-16,0,302026,0.0936574263560149,0.027263184547020886,0.0936574263560149,0.13073883451571086,0.9380283687266077,0.006122989557553642,0.010177636208000001,20.0
turbulence,turbulence_strength,1.9952623149688832e-16,1,303026,0.0919791558964894,0.029974974791456017,0.0919791558964894,0.13073883451571086,0.9380283687266077,0.006122989557553642,0.010177636208000001,20.0
