initialization,raw_skr,i_ab,chi_be,peak_energy,minimum_pairwise_distance,weighted_mean_abs,weighted_mean_energy,maximum_symbol_energy,maximum_pairwise_distance,probability_entropy,minimum_probability,maximum_probability,checkpoint,selected
ps,0.019779210600082885,0.07926211969758024,0.05551980311261834,11.920296956596594,0.31779396810138494,4.2362783007781744e-17,0.9999999999999977,11.920296956596594,6.7414280959402095,6.308754129897428,1.4464224375998593e-07,0.048688991340223135,E:\py learn\adversarial_attack_DRL\2024_dvcvqkd\ps_gs_results_fast\checkpoints\joint_epoch0_ps.pt,True
gs,0.007147229960660025,0.0787878611774262,0.06770123815789486,2.648127994752808,0.153027195917851,2.5018537765542006e-17,0.9999999999999994,2.648127994752808,3.2546139523776443,8.0,0.00390625,0.00390625,E:\py learn\adversarial_attack_DRL\2024_dvcvqkd\ps_gs_results_fast\checkpoints\joint_epoch0_gs.pt,False
combined,0.019778408375434913,0.07926226198697672,0.05552074051219297,11.933809236873302,0.31715568718307635,2.799440964512125e-17,0.9999999999999977,11.933809236873302,6.745332542955843,6.308754129897428,1.4464224375998593e-07,0.048688991340223135,E:\py learn\adversarial_attack_DRL\2024_dvcvqkd\ps_gs_results_fast\checkpoints\joint_epoch0_combined.pt,False
ps_preserving,0.019779210600082885,0.07926211969758024,0.05551980311261834,11.920296956596594,0.31779396810138494,4.2362783007781744e-17,0.9999999999999977,11.920296956596594,6.7414280959402095,6.308754129897428,1.4464224375998593e-07,0.048688991340223135,E:\py learn\adversarial_attack_DRL\2024_dvcvqkd\ps_gs_results_fast\checkpoints\joint_epoch0_ps_preserving.pt,False
