parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_beta_I_AB,std_beta_I_AB,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,ci95_low,ci95_high,repetitions,ncut
link_distance,48.0,km,Maxwell-Boltzmann QAM,0.0008739564033185314,8.703544425893157e-05,0.0006145647637696407,6.161066588710684e-05,0.0008302585831526047,8.268367204598496e-05,0.00021569381938296408,2.1073368890822694e-05,0.00021569381938297064,2.1073368890827278e-05,0.00018952777591036316,0.00024185986285557811,5,150
link_distance,48.0,km,Binomial QAM,0.0008739620077753037,8.714339111233733e-05,0.0006170561146999267,6.185105851681207e-05,0.0008302639073865383,8.278622155672044e-05,0.0002132077926866118,2.093679074869271e-05,0.00021320779268662089,2.0936790748699092e-05,0.00018721133337603555,0.00023920425199720622,5,150
link_distance,48.0,km,GS,0.0008742392007801761,8.744247204217246e-05,0.0008025535506881433,7.959014927111915e-05,0.0008305272407411673,8.307034844006383e-05,2.7973690053023946e-05,3.525277202412099e-06,2.884495858320492e-05,3.458882834163912e-06,2.455018829401858e-05,3.313972887239126e-05,5,150
link_distance,48.0,km,PS,0.0008739564033199164,8.703544425893211e-05,0.0006145647637697158,6.161066588710728e-05,0.0008302585831539207,8.268367204598555e-05,0.00021569381938420476,2.1073368890822826e-05,0.0002156938193842096,2.1073368890826763e-05,0.00018952777591160278,0.00024185986285681644,5,150
link_distance,48.0,km,PS+GS,0.0008739564341714793,8.703538721478104e-05,0.0006141169460570382,6.156743341123485e-05,0.0008302586124629054,8.268361785404201e-05,0.0002161416664058671,2.111654420189032e-05,0.00021614166640587196,2.1116544201894257e-05,0.00018992201370390138,0.00024236131910784255,5,150
link_distance,52.0,km,Uniform QAM,0.0004361160220000694,4.975454962248081e-05,0.00041413458536239904,4.673646502055931e-05,0.0004143102209000659,4.726682214135678e-05,1.7563553766688478e-07,5.553518313412986e-07,3.317225977488661e-06,7.184587823019357e-07,2.42514157331103e-06,4.209310381666291e-06,5,150
link_distance,52.0,km,Maxwell-Boltzmann QAM,0.0004359401381876751,4.957809166848966e-05,0.00030701416182883406,3.502640528358262e-05,0.0004141431312782914,4.709918708506518e-05,0.00010712896944945727,1.20957021295806e-05,0.00010712896944948324,1.2095702129576013e-05,9.211017158219207e-05,0.0001221477673167744,5,150
link_distance,52.0,km,Binomial QAM,0.00043588288981105395,4.954274457535747e-05,0.00030831121526325516,3.516932592746732e-05,0.0004140887453205012,4.7065607346589576e-05,0.0001057775300572461,1.1923296460931038e-05,0.00010577753005727065,1.1923296460923533e-05,9.097280210183151e-05,0.00012058225801270978,5,150
link_distance,52.0,km,GS,0.00043611600721651033,4.975457258849735e-05,0.0004058007393551603,4.582873205847762e-05,0.0004143102068556848,4.726684395907249e-05,8.509467500524437e-06,1.4473868297773953e-06,9.503777017270035e-06,1.423311544295794e-06,7.736502314490142e-06,1.1271051720049929e-05,5,150
link_distance,52.0,km,PS,0.00043594013818907607,4.957809166851541e-05,0.0003070141618288868,3.502640528358352e-05,0.00041414313127962233,4.7099187085089646e-05,0.00010712896945073544,1.2095702129602874e-05,0.0001071289694507547,1.2095702129593312e-05,9.211017158344205e-05,0.00012214776731806734,5,150
link_distance,52.0,km,PS+GS,0.00043594013879726736,4.9578143648889616e-05,0.00030678114331226803,3.500071782119958e-05,0.00041414313185740396,4.7099236466445137e-05,0.00010736198854513596,1.2121410844563881e-05,0.00010736198854515785,1.2121410844557356e-05,9.231126909203426e-05,0.00012241270799828141,5,150
link_distance,56.0,km,Uniform QAM,0.000231390319821196,2.1354056727169802e-05,0.00022221454795103203,2.011968773076045e-05,0.00021982080383013618,2.0286353890811304e-05,-2.3937441208958614e-06,2.88767985548299e-07,5.763214047636481e-07,1.795870070934945e-07,3.533346835104915e-07,7.993081260168047e-07,5,150
link_distance,56.0,km,Maxwell-Boltzmann QAM,0.0002313938670854804,2.1423775887784236e-05,0.00016275314505513304,1.4964170154008843e-05,0.00021982417373120634,2.035258709339502e-05,5.707102867607331e-05,5.4063763121008936e-06,5.707102867608514e-05,5.406376312106606e-06,5.0358125848600714e-05,6.378393150356956e-05,5,150
link_distance,56.0,km,Binomial QAM,0.00023139242377880897,2.1413154779036e-05,0.0001634671482874191,1.5026735270130994e-05,0.0002198228025898685,2.034249704008419e-05,5.635565430244942e-05,5.341428049358684e-06,5.635565430246055e-05,5.341428049364529e-06,4.9723395394568843e-05,6.298791321035225e-05,5,150
link_distance,56.0,km,GS,0.00023139031836861765,2.135406203867445e-05,0.00021757091428958284,1.9718997049013325e-05,0.00021982080245018678,2.0286358936740724e-05,2.2498881606039075e-06,6.107744282984704e-07,3.198559998015715e-06,6.096291703500555e-07,2.44160540493722e-06,3.95551459109421e-06,5,150
link_distance,56.0,km,PS,0.00023139386708683415,2.1423775887786238e-05,0.0001627531450551679,1.4964170154011599e-05,0.00021982417373249242,2.0352587093396916e-05,5.707102867732452e-05,5.4063763120977e-06,5.707102867733567e-05,5.4063763121036905e-06,5.0358125849854865e-05,6.378393150481647e-05,5,150
