run_id,timestamp,distance_km,T_eff,eta_atm,eta_geo,chi_line,chi_hom,chi_tot,X_tot,epsilon_bg,epsilon_RIN_s,epsilon_mod,epsilon_ch,epsilon_det,eta_det,V_ele
20260501_224554,2026-05-01 22:45:54,57.1052631579,0.0000000066,0.0029998714,0.0034869392,151192017.2843116820,1.0260000000,306315028.0431946516,306315028.0431946516,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_224554,2026-05-01 22:45:54,60.0000000000,0.0000000075,0.0022346722,0.0031591385,133692198.0742864311,1.0260000000,270860394.3236835003,270860394.3236835003,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225346,2026-05-01 22:53:46,19.0000000000,0.0000007992,0.1447386037,0.0310421114,1251269.5596024676,1.0260000000,2535073.1529337992,2535073.1529337992,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000170534,0.6013137742,0.3631131728,58638.4045914396,1.0260000000,118802.4328814566,118802.4328814566,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000000000,0.6013137742,0.3631131728,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225347,2026-05-01 22:53:47,5.0000000000,0.0000090913,0.6013137742,0.3631131728,109994.6588601453,1.0260000000,222850.2040298543,222850.2040298543,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,5.0000000000,0.0000000000,0.6013137742,0.3631131728,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000088053,0.4479322644,0.1664356119,113567.5619116618,1.0260000000,230088.9056122268,230088.9056122268,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000000000,0.4479322644,0.1664356119,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000077053,0.4479322644,0.1664356119,129780.3720947838,1.0260000000,262936.0590432320,262936.0590432320,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,7.8947368421,0.0000000000,0.4479322644,0.1664356119,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000030978,0.3336749001,0.0930307072,322808.4563900332,1.0260000000,654010.9578254074,654010.9578254074,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000000000,0.3336749001,0.0930307072,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000012995,0.3336749001,0.0930307072,769506.3108459166,1.0260000000,1559020.8109530271,1559020.8109530271,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,10.7894736842,0.0000000000,0.3336749001,0.0930307072,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225348,2026-05-01 22:53:48,13.6842105263,0.0000023707,0.2485619987,0.0589446735,421818.7827287758,1.0260000000,854605.8789876997,854605.8789876997,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000000000,0.2485619987,0.0589446735,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000034735,0.2485619987,0.0589446735,287895.7762045875,1.0260000000,583277.8677696944,583277.8677696944,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,13.6842105263,0.0000000000,0.2485619987,0.0589446735,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000014843,0.1851594687,0.0405620184,673716.8397752852,1.0260000000,1364951.3425639279,1364951.3425639279,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000000000,0.1851594687,0.0405620184,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000009092,0.1851594687,0.0405620184,1099848.5302699863,1.0260000000,2228294.1475061923,2228294.1475061923,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,16.5789473684,0.0000000000,0.1851594687,0.0405620184,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000009462,0.1379294865,0.0295735731,1056810.2758891385,1.0260000000,2141098.6441305946,2141098.6441305946,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000000000,0.1379294865,0.0295735731,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225349,2026-05-01 22:53:49,19.4736842105,0.0000004882,0.1379294865,0.0295735731,2048207.9547054635,1.0260000000,4149670.3414124688,4149670.3414124688,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,19.4736842105,0.0000000000,0.1379294865,0.0295735731,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000003956,0.1027468019,0.0224992913,2527710.0322323721,1.0260000000,5121141.5504819863,5121141.5504819863,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000000000,0.1027468019,0.0224992913,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000005362,0.1027468019,0.0224992913,1865003.6375343332,1.0260000000,3778498.3948237589,3778498.3948237589,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,22.3684210526,0.0000000000,0.1027468019,0.0224992913,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000004637,0.0765384224,0.0176837562,2156513.5428439449,1.0260000000,4369097.4629810322,4369097.4629810322,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000000000,0.0765384224,0.0176837562,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225350,2026-05-01 22:53:50,25.2631578947,0.0000002472,0.0765384224,0.0176837562,4045960.5679856706,1.0260000000,8197117.1359181684,8197117.1359181684,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,25.2631578947,0.0000000000,0.0765384224,0.0176837562,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000002074,0.0570152062,0.0142605385,4822031.0722533949,1.0260000000,9769435.9775645789,9769435.9775645789,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000000000,0.0570152062,0.0142605385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000002611,0.0570152062,0.0142605385,3829509.5924900221,1.0260000000,7758587.4595639855,7758587.4595639855,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,28.1578947368,0.0000000000,0.0570152062,0.0142605385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000001192,0.0424719199,0.0117413166,8390003.5218217503,1.0260000000,16998148.1603900641,16998148.1603900641,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000000000,0.0424719199,0.0117413166,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225351,2026-05-01 22:53:51,31.0526315789,0.0000001801,0.0424719199,0.0117413166,5552816.5078985821,1.0260000000,11250007.2701817267,11250007.2701817267,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,31.0526315789,0.0000000000,0.0424719199,0.0117413166,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000001254,0.0316382961,0.0098341682,7975409.2541089579,1.0260000000,16158180.1740039494,16158180.1740039494,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000000,0.0316382961,0.0098341682,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000986,0.0316382961,0.0098341682,10143365.3194538299,1.0260000000,20550459.1623926610,20550459.1623926610,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,33.9473684211,0.0000000000,0.0316382961,0.0098341682,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000001022,0.0235680841,0.0083560035,9789257.0319581423,1.0260000000,19833035.7719263956,19833035.7719263956,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000000000,0.0235680841,0.0083560035,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000001086,0.0235680841,0.0083560035,9204658.1002348661,1.0260000000,18648638.3362550363,18648638.3362550363,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,36.8421052632,0.0000000000,0.0235680841,0.0083560035,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225352,2026-05-01 22:53:52,39.7368421053,0.0000000310,0.0175564003,0.0071873274,32279965.9083605893,1.0260000000,65399211.9555177540,65399211.9555177540,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000000,0.0175564003,0.0071873274,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000536,0.0175564003,0.0071873274,18662847.7908660620,1.0260000000,37810930.6494738460,37810930.6494738460,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,39.7368421053,0.0000000000,0.0175564003,0.0071873274,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000337,0.0130781606,0.0062474895,29648523.3941065967,1.0260000000,60067909.4216391742,60067909.4216391742,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000000,0.0130781606,0.0062474895,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000450,0.0130781606,0.0062474895,22215437.9764309563,1.0260000000,45008478.3654283136,45008478.3654283136,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,42.6315789474,0.0000000000,0.0130781606,0.0062474895,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000078,0.0097422184,0.0054804734,128035397.3096899837,1.0260000000,259399715.9746111035,259399715.9746111035,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000000,0.0097422184,0.0054804734,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225353,2026-05-01 22:53:53,45.5263157895,0.0000000152,0.0097422184,0.0054804734,65771766.9522218108,1.0260000000,133253600.8703805953,133253600.8703805953,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,45.5263157895,0.0000000000,0.0097422184,0.0054804734,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000281,0.0072571994,0.0048463969,35572296.2520059720,1.0260000000,72069473.2317433059,72069473.2317433059,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000000,0.0072571994,0.0048463969,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000209,0.0072571994,0.0048463969,47851160.6109669730,1.0260000000,96946452.4229982942,96946452.4229982942,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,48.4210526316,0.0000000000,0.0072571994,0.0048463969,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000137,0.0054060524,0.0043162445,73215618.2414826602,1.0260000000,148334843.5824230909,148334843.5824230909,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000000,0.0054060524,0.0043162445,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225354,2026-05-01 22:53:54,51.3157894737,0.0000000134,0.0054060524,0.0043162445,74714190.1982436776,1.0260000000,151370950.3668208718,151370950.3668208718,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,51.3157894737,0.0000000000,0.0054060524,0.0043162445,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000123,0.0040270910,0.0038685005,81182201.4873737097,1.0260000000,164475141.2385983467,164475141.2385983467,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000000,0.0040270910,0.0038685005,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000065,0.0040270910,0.0038685005,153138414.5108085275,1.0260000000,310258428.8240772486,310258428.8240772486,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,54.2105263158,0.0000000000,0.0040270910,0.0038685005,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000058,0.0029998714,0.0034869392,171535655.0866810083,1.0260000000,347531238.2307949066,347531238.2307949066,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000000,0.0029998714,0.0034869392,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225355,2026-05-01 22:53:55,57.1052631579,0.0000000090,0.0029998714,0.0034869392,111469827.6876568645,1.0260000000,225837871.9203720093,225837871.9203720093,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,57.1052631579,0.0000000000,0.0029998714,0.0034869392,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000028,0.0022346722,0.0031591385,358306539.5458654761,1.0260000000,725929050.1451027393,725929050.1451027393,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000000,0.0022346722,0.0031591385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000044,0.0022346722,0.0031591385,225750795.1274340451,1.0260000000,457371111.9533605576,457371111.9533605576,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,60.0000000000,0.0000000000,0.0022346722,0.0031591385,999999999999998.8750000000,1.0260000000,2025999999999999.0000000000,2025999999999999.0000000000,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,19.0000000000,0.0254976547,0.1447386037,0.0310421114,38.2200933282,1.0260000000,78.4590882828,78.4590882828,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225356,2026-05-01 22:53:56,19.0000000000,0.0254952922,0.1447386037,0.0310421114,38.2237276644,1.0260000000,78.4664514482,78.4664514482,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254919802,0.1447386037,0.0310421114,38.2288236215,1.0260000000,78.4767758571,78.4767758571,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254877382,0.1447386037,0.0310421114,38.2353523795,1.0260000000,78.4900031208,78.4900031208,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254823569,0.1447386037,0.0310421114,38.2436378652,1.0260000000,78.5067895149,78.5067895149,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254760072,0.1447386037,0.0310421114,38.2534187665,1.0260000000,78.5266056210,78.5266056210,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225357,2026-05-01 22:53:57,19.0000000000,0.0254687749,0.1447386037,0.0310421114,38.2645653481,1.0260000000,78.5491885952,78.5491885952,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254603650,0.1447386037,0.0310421114,38.2775346232,1.0260000000,78.5754643467,78.5754643467,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254510665,0.1447386037,0.0310421114,38.2918842651,1.0260000000,78.6045367212,78.6045367212,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254406967,0.1447386037,0.0310421114,38.3078997078,1.0260000000,78.6369840080,78.6369840080,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225358,2026-05-01 22:53:58,19.0000000000,0.0254306442,0.1447386037,0.0310421114,38.3234373344,1.0260000000,78.6684632394,78.6684632394,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0254177878,0.1447386037,0.0310421114,38.3433269100,1.0260000000,78.7087595196,78.7087595196,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0254047567,0.1447386037,0.0310421114,38.3635071720,1.0260000000,78.7496447305,78.7496447305,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0253907380,0.1447386037,0.0310421114,38.3852401554,1.0260000000,78.7936757547,78.7936757547,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225359,2026-05-01 22:53:59,19.0000000000,0.0253760939,0.1447386037,0.0310421114,38.4079681646,1.0260000000,78.8397227016,78.8397227016,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253607406,0.1447386037,0.0310421114,38.4318251226,1.0260000000,78.8880568984,78.8880568984,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253413818,0.1447386037,0.0310421114,38.4619472739,1.0260000000,78.9490843770,78.9490843770,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0253262685,0.1447386037,0.0310421114,38.4854954719,1.0260000000,78.9967930260,78.9967930260,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225400,2026-05-01 22:54:00,19.0000000000,0.0254835960,0.1447386037,0.0310421114,38.2417297911,1.0260000000,78.5029237567,78.5029237567,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254812413,0.1447386037,0.0310421114,38.2453559789,1.0260000000,78.5102704132,78.5102704132,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
20260501_225401,2026-05-01 22:54:01,19.0000000000,0.0254779484,0.1447386037,0.0310421114,38.2504281009,1.0260000000,78.5205465325,78.5205465325,0.0002000000,0.0001000000,0.0005000000,0.0008000000,0.0130000000,0.5000000000,0.1000000000
